ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
74,Agoda,Hotel Santika Bandung,2/28/2025,"hotelnya sudah tua tapi sangat strategis, pelayanannya sangat baik, check-in mudah dan cepat, sprei dan handuk bersih dan wangi, perlengkapan mandi semua tersedia, hanya lantai kamar mandi agak kotor, sarapannya enak banyak variasinya.",netral,netral,positif,,positif,positif,positif,"semua tersedia, hanya lantai kamar mandi agak kotor, sarapannya enak banyak",sprei dan handuk bersih dan wangi. hanya lantai kamar mandi agak kotor,pelayanannya sangat baik check-in mudah dan cepat,,sangat strategis,perlengkapan mandi semua tersedia,sarapannya enak banyak variasinya
75,Agoda,Hotel Santika Bandung,1/31/2025,nilai terbaik untuk uang,,,,positif,,,,,,,nilai terbaik untuk uang,,,
76,Agoda,Hotel Santika Bandung,1/29/2025,tidak jauh dari pusat perbelanjaan taman,,,,,positif,,,,,,,tidak jauh dari pusat perbelanjaan taman,,
77,Agoda,Hotel Santika Bandung,1/29/2025,"menginap saat liburan imlek bersama keluarga, tempatnya bagus dan dekat dengan bip jalan riau untuk belanja, fasilitasnya bagus, dan pegawainya sangat ramah. next time saya akan kembali lagi menginap disini.",,,positif,,positif,positif,,,,pegawainya sangat ramah,,dekat dengan bip jalan riau untuk belanja,fasilitasnya bagus,
78,Agoda,Hotel Santika Bandung,1/28/2025,"kamarnya nyaman, bersih, stafnya sangat membantu, makanannya enak dan pilihan sarapannya banyak, pasti recomended. sedikit masukan mengenai kurangnya menu room service di kamar (entah di kamar saya saja atau di semua kamar). secara keseluruhan, sangat bagus.",positif,positif,positif,,,negatif,positif,kamarnya nyaman,kamarnya nyaman bersih,stafnya sangat membantu,,,kurangnya menu room service di kamar,makanannya enak dan pilihan sarapannya banyak
79,Agoda,Hotel Santika Bandung,1/20/2025,"lokasi bagus, staf baik, perlu renovasi lebih lanjut untuk suasana baru, kamar bersih",negatif,positif,positif,,positif,,,perlu renovasi lebih lanjut untuk suasana baru,kamar bersih,staf baik,,lokasi bagus,,
80,Agoda,Hotel Santika Bandung,1/17/2025,"dari awal masuk air conditioner nya tidak dingin, , udh minta teknisi benerin tapi tidak ngefek. kami tidur sampe tidak pake selimut. apalgi siang, , geraah",negatif,,negatif,,,,,air conditioner nya tidak dingin,,udh minta teknisi benerin tapi tidak ngefek,,,,
81,Agoda,Hotel Santika Bandung,1/16/2025,"dipusat kota, lokasi strategis",,,,,positif,,,,,,,dipusat kota lokasi strategis,,
82,Agoda,Hotel Santika Bandung,1/9/2025,"sangat nyaman bersih dan pelayanan nya baik banget semua staf nya ramah dan sangat membantu apapun yang dibutuhkan kami ketinggalan kemeja dan celana jeans disimpankan dengan baik di packing dan pas kembali ambil sudah tersedia di front office terima kasih yah semua anak saya sangat suka dengan ceasar salad nya, steak nya, perfecto",positif,positif,positif,,,,positif,sangat nyaman,bersih,pelayanan nya baik banget semua staf nya ramah dan sangat membantu,,,,ceasar salad nya steak nya perfecto
83,Agoda,Hotel Santika Bandung,1/8/2025,staf super ramah dan lokasi yang sangat dekat kemana2 sangat cocok untuk membawa keluarga,,,positif,,positif,,,,,staf super ramah,,lokasi yang sangat dekat kemana2,,
84,Agoda,Hotel Santika Bandung,1/5/2025,"lokasi hotel strategis, dan suka dengan arsitektur lama nya",,,,,positif,,,,,,,lokasi hotel strategis,,
85,Agoda,Hotel Santika Bandung,1/5/2025,"semua staf ramah dan murah senyum, sarapan bervariasi dan lengkap tersedia hingga menit terakhir waktu sarapan. kamarnya bersih, tapi hotelnya semi outdoor jadi ada tokek yang masuk ke kamar, untung saya berhasil mengevakuasinya, mohon lebih diperhatikan lagi untuk kenyamanan pelanggan.",,netral,positif,,,,positif,,kamarnya bersih tapi hotelnya semi outdoor jadi ada tokek yang masuk ke kamar,semua staf ramah dan murah senyum,,,,sarapan bervariasi dan lengkap tersedia hingga menit terakhir waktu sarapan
86,Agoda,Hotel Santika Bandung,1/2/2025,penginapan dan lokasi yang sempurna,,,,,positif,,,,,,,penginapan dan lokasi yang sempurna,,
87,Agoda,Hotel Santika Bandung,12/30/2024,"terletak di pusat kota, dekat dengan restoran dan cafe serta segala tempat nongkrong",,,,,positif,,,,,,,terletak di pusat kota dekat dengan restoran dan cafe,,
88,Agoda,Hotel Santika Bandung,12/13/2024,staf ramah dan sangat bantu,,,positif,,,,,,,staf ramah dan sangat bantu,,,,
89,Agoda,Hotel Santika Bandung,12/9/2024,"proses check in dan check out cepat. semua staf ramah dan membantu. lokasi bagus, mudah menemukan makanan dalam jarak berjalan kaki. letaknya berseberangan dengan riau junction. sarapan luar biasa dengan banyak variasi.",,,positif,,positif,,positif,,,proses check in dan check out cepat. semua staf ramah dan membantu,,lokasi bagus mudah menemukan makanan dalam jarak berjalan kaki,,sarapan luar biasa dengan banyak variasi
90,Agoda,Hotel Santika Bandung,11/26/2024,menginap selama 2 malam dan mendapat pengalaman hebat. mudah untuk pergi ke setiap tempat terkenal,,,,,positif,,,,,,,mudah untuk pergi ke setiap tempat terkenal,,
91,Agoda,Hotel Santika Bandung,11/15/2024,menikmati masa menginap kami di sini. sarapannya tersebar dengan baik. staf yang ramah,,,positif,,,,positif,,,staf yang ramah,,,,sarapannya tersebar dengan baik
92,Agoda,Hotel Santika Bandung,11/5/2024,"pelayanan ramah dan fast respon jika butuh sesuatu, fasilitas lengkap, sarapan juga baik, hanya kebersihan fasilitas umum dan kamar mandi yang perlu lebih diperhatikan, next insya allah saya akan memilih tempat ini lagi dan mungkin di lokasi lain saya akan memilih santika, harga bersahabat, pelayanan dan fasilitasnya bagus.",netral,negatif,positif,positif,netral,positif,positif,"kebersihan fasilitas umum dan kamar mandi yang perlu lebih diperhatikan, next insya",kebersihan fasilitas umum dan kamar mandi yang perlu lebih diperhatikan,pelayanan ramah dan fast respon jika butuh sesuatu,harga bersahabat,"tempat ini lagi dan mungkin di lokasi lain saya akan memilih santika, harga",fasilitas lengkap,sarapan juga baik
93,Agoda,Hotel Santika Bandung,10/24/2024,"kamar baik, kebersihan baik. tempatnya strategis. tapi breakfast tidak enak sekali. makanan nya tidak enak, pilihannya cuma ada indonesia food",positif,positif,,,positif,,negatif,"kamar baik, kebersihan baik.",kebersihan baik,,,tempatnya strategis,,breakfast tidak enak sekali. makanan nya tidak enak pilihannya cuma ada indonesia food
94,Agoda,Hotel Santika Bandung,10/2/2024,sangat bagus dan direkomendasikan.,,,,,,,,,,,,,,
95,Agoda,Hotel Santika Bandung,9/30/2024,"kamar membutuhkan lebih banyak pembersihan dan beberapa renovasi. variasi menu sarapannya baik, tapi agak hambar. namun letaknya di kawasan yang strategis dan tersedia tempat parkir yang cukup untuk para tamu.",negatif,negatif,,,positif,positif,netral,beberapa renovasi,kamar membutuhkan lebih banyak pembersihan,,,letaknya di kawasan yang strategis,tersedia tempat parkir yang cukup untuk para tamu,variasi menu sarapannya baik tapi agak hambar
96,Agoda,Hotel Santika Bandung,9/26/2024,"terima kasih untuk pak cucu selaku fb manager, juga kangen azizah selaku staf, dengan sambutan hangat pelayanan di resto, serta perbaikan menu dan layout resto. pelayanan lainnya sudah cukup baik.",,,positif,,,,positif,,,sambutan hangat pelayanan di resto,,,,perbaikan menu dan layout resto
97,Agoda,Hotel Santika Bandung,9/19/2024,"lokasi strategis, mudah untuk berpergian dan mencari makan. semua staf hotel ramah dan membantu semua tamu. kamarnya bersih dan rapi.",,positif,positif,,positif,,,,kamarnya bersih dan rapi,semua staf hotel ramah dan membantu semua tamu,,lokasi strategis mudah untuk berpergian dan mencari makan,,
98,Agoda,Hotel Santika Bandung,9/18/2024,nilai uang musuh dan lokasi bagus,,,,positif,positif,,,,,,nilai uang musuh dan lokasi bagus,lokasi bagus,,
99,Agoda,Hotel Santika Bandung,9/12/2024,"hotel dengan taman kosong bagian dalam yang bagus dan fasilitas lengkap. lokasi yang sangat bagus. stafnya sopan, rendah hati, dan membantu. sarapannya enak dengan banyak pilihan. mungkin kalau kamarnya di-refresh/direnovasi akan sempurna",negatif,,positif,,positif,positif,positif,kamarnya di-refresh/direnovasi akan sempurna,,stafnya sopan rendah hati dan membantu,,lokasi yang sangat bagus,fasilitas lengkap,sarapannya enak dengan banyak pilihan
100,Agoda,Hotel Santika Bandung,9/11/2024,"nyaman, lokasi dekat kmn2, minuman dan makanan enak. akan balik lagi jika ada kesempatan! terima kasih santika untuk servicenya",,,positif,,positif,,positif,,,terima kasih santika untuk servicenya,,lokasi dekat kmn2,,minuman dan makanan enak
101,Agoda,Hotel Santika Bandung,9/5/2024,"sangat senang dengan kunjungan ini; kamarnya sangat nyaman dan bersih, dan stafnya sangat membantu dan hangat. hanya kekurangannya adalah tidak ada setrika di kamar, dan hotel hanya memiliki sejumlah kecil yang dapat dipinjam. kalau tidak, ini adalah pengalaman menginap yang luar biasa.",positif,positif,positif,,,negatif,,kamarnya sangat nyaman dan bersih,kamarnya sangat nyaman dan bersih,stafnya sangat membantu dan hangat,,,tidak ada setrika di kamar,
102,Agoda,Hotel Santika Bandung,9/2/2024,"lokasi dekat kemana2, staf ramah, service memuaskan. baik banget",,,positif,,positif,,,,,"staf ramah, service memuaskan",,lokasi dekat kemana2,,
103,Agoda,Hotel Santika Bandung,9/2/2024,"tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. ranjang besar.",positif,,,,,,positif,"suasanan nyaman, kamar besar. ranjang besar",,,,,,breakfast enak
104,Agoda,Hotel Santika Bandung,8/25/2024,"ruangannya rapi, bersih dan nyaman. ini akan menjadi pilihan bagus untuk tinggal di bandung.",positif,positif,,,,,,ruangannya rapi,"ruangannya rapi, bersih dan nyaman",,,,,
105,Agoda,Hotel Santika Bandung,8/19/2024,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",,netral,positif,,positif,,,,"kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda",staf yang ramah,,"terletak di pusat kota, mall hanya tinggal melangkah kesebrang",,
106,Agoda,Hotel Santika Bandung,8/12/2024,"saya suka hotel ini, selain strategis, semuanya sangat private. hanya satu saran, lift harus memerlukan kartu akses.",,,,,positif,negatif,,,,,,selain strategis,lift harus memerlukan kartu akses,
107,Agoda,Hotel Santika Bandung,8/11/2024,"hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total, kran shower lama perlu diganti karena tidak berfungsi dengan baik, kebersihan dan staf baik, sarapan monoton, lebih baik menunya diganti setiap hari. sejak menginap lebih dari satu malam, rasanya menu yang sama, nafsu makan berkurang. parkirnya luas.",negatif,positif,positif,,,positif,negatif,"hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total",kebersihan dan staf baik,staf baik,,,parkirnya luas,"sarapan monoton, lebih baik menunya diganti setiap hari"
108,Agoda,Hotel Santika Bandung,8/6/2024,"lokasi bagus, banyak pilihan makanan saat sarapan.",,,,,positif,,positif,,,,,lokasi bagus,,banyak pilihan makanan saat sarapan
109,Agoda,Hotel Santika Bandung,8/2/2024,sedikit lelah tetapi cukup memadai. hotel ini memiliki suasana asli indonesia yang saya nikmati. kamarnya besar tapi sedikit bising. sarapannya luar biasa,netral,,,,,,positif,kamarnya besar tapi sedikit bising,,,,,,sarapannya luar biasa
110,Agoda,Hotel Santika Bandung,7/26/2024,lokasi adalah yang terbaik. dekat dengan banyak factory outlet dan restoran.,,,,,positif,,,,,,,lokasi adalah yang terbaik. dekat dengan banyak factory outlet dan restoran,,
111,Agoda,Hotel Santika Bandung,7/22/2024,"kebersihan kamar baik, staf sangat kurang mau pakai fasilitas hotel tidak ada pegawainya, sarapan kurang, kopi dll dalam kamar tidak jelas merek apa, interior hotel kosong kurang menarik, karena ada acara semua hotel full kebagian ini dengan harga kamar harusnya jauh lebih murah",negatif,positif,negatif,negatif,,negatif,negatif,interior hotel kosong kurang menarik,kebersihan kamar baik,staf sangat kurang mau pakai fasilitas hotel tidak ada pegawainya,harga kamar harusnya jauh lebih murah,,kopi dll dalam kamar tidak jelas merek apa,sarapan kurang
112,Agoda,Hotel Santika Bandung,7/9/2024,semuanya tampak tua. satu-satunya hal baru adalah lift penumpang.,negatif,,,,,positif,,semuanya tampak tua,,,,,satu-satunya hal baru adalah lift penumpang,
113,Agoda,Hotel Santika Bandung,7/5/2024,"lokasi sangat strategis, dekat dengan pusat perbelanjaan, dago, dan juga distro. pelayanannya sangat ramah, dan kami sudah dua kali kembali menginap disini. sayangnya wi-fi hotel di dalam kamar tidak kuat dan stabil, sehingga suami saya harus bekerja di dekat lobi.",,,positif,,positif,negatif,,,,pelayanannya sangat ramah,,"lokasi sangat strategis, dekat dengan pusat perbelanjaan, dago, dan juga distro",wi-fi hotel di dalam kamar tidak kuat dan stabil,
114,Agoda,Hotel Santika Bandung,7/2/2024,"perlu pembenahan di sana-sini. misalnya, diperlukan kabel listrik di dekat tempat tidur. tombol lampu tersembunyi di belakang tempat tidur. tapi untuk harga, kami mendapatkan nilai terbaik, dan stafnya luar biasa.",,,positif,positif,,negatif,,,,stafnya luar biasa,"untuk harga, kami mendapatkan nilai terbaik",,diperlukan kabel listrik di dekat tempat tidur. tombol lampu tersembunyi di belakang tempat tidur,
115,Agoda,Hotel Santika Bandung,7/1/2024,"fakta saya yang paling berkesan tentang hotel ini adalah saya bisa berbelanja di 3 pusat perbelanjaan berbeda tanpa berkendara. semuanya berada dalam jarak berjalan kaki. hal lainnya adalah mereka hanya memiliki satu lift untuk lantai yang begitu luas, yang akan memakan waktu cukup lama jika anda mendapatkan kamar yang paling jauh. sepertinya mereka memiliki lift lain di sisi lain tetapi tidak tersedia atau sedang direnovasi selama saya tinggal. sarapannya enak dan enak. jika anda membutuhkan sesuatu yang lain yang tidak tersedia, anda bisa pergi ke seberang jalan untuk mencari kuliner lokal lainnya.",,,,,positif,negatif,positif,,,,,saya bisa berbelanja di 3 pusat perbelanjaan berbeda tanpa berkendara,mereka hanya memiliki satu lift untuk lantai yang begitu luas,sarapannya enak dan enak
116,Agoda,Hotel Santika Bandung,6/26/2024,"saya bepergian dengan anak-anak dan orang tua. minta kamar tidak terlalu jauh dari lift tapi saya tidak bisa mendapatkannya. aku mendapat kamar di belakang. dan shower di kamarku juga rusak. ini adalah pengalaman buruk pertama saya menginap di sini, sebelumnya saya sangat menikmati menginap di sini, karena lokasinya bagus di pusat kota. dekat dept store, dan banyak kuliner.",netral,,negatif,,positif,negatif,,dan shower di kamarku juga rusak.,,minta kamar tidak terlalu jauh dari lift tapi saya tidak bisa mendapatkannya,,"lokasinya bagus di pusat kota. dekat dept store, dan banyak kuliner",shower di kamarku juga rusak,
117,Agoda,Hotel Santika Bandung,6/25/2024,"selimutnya tidak begitu bersih. itu membuat adikku merasa gatal. dari segi lokasi, letaknya berseberangan dengan riau junction sehingga cukup nyaman.",,negatif,,,positif,,,,selimutnya tidak begitu bersih,,,letaknya berseberangan dengan riau junction,,
118,Agoda,Hotel Santika Bandung,6/18/2024,"saya memesan kamar eksekutif dengan ruangan berukuran besar dan tempat tidur besar, cocok untuk menampung dua balita. lokasi hotel sangat nyaman, terletak di belakang bandung indah plaza (bip) dago dan di seberang supermarket riau junction, sehingga mudah untuk berkeliling. tempat parkirnya sangat luas, dan sajian sarapannya banyak dan enak. anggota stafnya ramah, dan masa menginapnya secara keseluruhan cukup menyenangkan.",positif,,positif,,positif,positif,positif,ruangan berukuran besar dan tempat tidur besar,,anggota stafnya ramah,,"lokasi hotel sangat nyaman, terletak di belakang bandung indah plaza",tempat parkirnya sangat luas,sajian sarapannya banyak dan enak
119,Agoda,Hotel Santika Bandung,6/17/2024,perlu banyak peremajaan,negatif,,,,,,,perlu banyak peremajaan,,,,,,
120,Agoda,Hotel Santika Bandung,6/1/2024,dekat alun-alun bandung indah dan persimpangan riau. miliki kolam kecil. kamarnya agak rusak tapi bersih. penyebaran sarapan cukup baik,negatif,positif,,,positif,negatif,positif,kamarnya agak rusak,kamarnya agak rusak tapi bersih,,,dekat alun-alun bandung indah dan persimpangan riau,miliki kolam kecil,penyebaran sarapan cukup baik
121,Agoda,Hotel Santika Bandung,6/1/2024,"(+) hotel sudah terlihat tua namun terkesan vintage karena fasilitas yang masih mumpuni, kebersihan baik, staf yang sangat ramah membantu, pilihan breakfast yang cukup beragam enak, lokasi pun sangat trategis namun tidak bising. high value for money, menurut saya rate murah namun bisa dapat fasilitas pelayanan yang cukup mewah. (-) timing menginap kurang pas, karena lift sedang rusak diperbaiki. jadi harus naik tangga darurat dari basement. definitely will come back when i visit bandung.",positif,positif,positif,positif,positif,negatif,positif,fasilitas yang masih mumpuni,kebersihan baik,staf yang sangat ramah membantu,"high value for money, menurut saya rate murah",lokasi pun sangat trategis namun tidak bising,lift sedang rusak diperbaiki,pilihan breakfast yang cukup beragam enak
