review_id,platform,hotel_name,text_review,text_review_original,date,original_language
76,Agoda,Hotel Santika Bandung,"Akomodasi hotel ini cocok untuk keluarga yang menikmati ketenangan; tempatnya sejuk dan tenang. Fasilitas standar tidak termasuk pengering rambut, dan dekat dengan BIP mall dan Riau Junction. Sekadar saran, harap ditambah lagi pilihan menu sarapannya. Terima kasih :)","This hotel accommodation is suitable for families who enjoy tranquility; the place is cool and quiet. The standard facilities do not include a hair dryer, and it is close to the BIP mall and Riau Junction. Just a suggestion, please add more options to the breakfast menu. Thank you :)",2025-04-05,en
77,Agoda,Hotel Santika Bandung,Tepat di tengah-tengah antara kota dan bandara.,Just in the middle between town and airport.,2025-03-28,en
78,Agoda,Hotel Santika Bandung,Makanan enak & dekat kompleks perbelanjaan,Nice food & near shopping complex,2025-03-23,en
79,Agoda,Hotel Santika Bandung,"Suasana hotel & lokasi sudah cocok di santika depan riau junction, tapi sayang kasur sudah kurang layak di kamar superior, per kawat lemah jadi badan miring2 sulit tidur, tolong diganti baru ga perlu kasur mewah, cukup standar hotel, untuk parkiran tolong diperbaiki bocoran air plafon buat cat mobil susah hilang bekasnya, sarang kelelawar & kotoran klo bisa dibersihkan jg, trims","Suasana hotel & lokasi sudah cocok di santika depan riau junction, tapi sayang kasur sudah kurang layak di kamar superior, per kawat lemah jadi badan miring2 sulit tidur, tolong diganti baru ga perlu kasur mewah, cukup standar hotel, untuk parkiran tolong diperbaiki bocoran air plafon buat cat mobil susah hilang bekasnya, sarang kelelawar & kotoran klo bisa dibersihkan jg, trims",2025-03-22,id
80,Agoda,Hotel Santika Bandung,"Hotelnya sudah tua tapi sangat strategis, pelayanannya sangat baik, check-in mudah dan cepat, sprei dan handuk bersih dan wangi, perlengkapan mandi semua tersedia, hanya lantai kamar mandi agak kotor, sarapannya enak banyak variasinya.","The hotel is old but very strategic, the service is excellent, check-in is easy and fast, the sheets and towels are clean and fragrant, all toiletries are available, only the bathroom floor is a bit dirty, the breakfast is delicious with a lot of variety.",2025-02-28,en
81,Agoda,Hotel Santika Bandung,Nilai terbaik untuk uang,Good value for money,2025-01-31,en
82,Agoda,Hotel Santika Bandung,Tidak jauh dari pusat perbelanjaan & taman,Not far from shopping mall & garden,2025-01-29,en
83,Agoda,Hotel Santika Bandung,"Menginap saat liburan imlek bersama keluarga, tempatnya bagus dan dekat dengan BIP jalan riau untuk belanja, fasilitasnya bagus, dan pegawainya sangat ramah.... next time saya akan kembali lagi menginap disini.","Staying during the Lunar New Year holiday with family, the place is great and close to BIP on Riau street for shopping, the facilities are good, and the staff are very friendly.... next time I will come back to stay here.",2025-01-29,en
84,Agoda,Hotel Santika Bandung,"Kamarnya nyaman, bersih, stafnya sangat membantu, makanannya enak dan pilihan sarapannya banyak, pasti recomended. Sedikit masukan mengenai kurangnya menu room service di kamar (entah di kamar saya saja atau di semua kamar). Secara keseluruhan, sangat bagus.","The room is comfortable, clean, the staff is very helpful, the food tastes great and there are many breakfast options, definitely recommended. A little input on the lack of room service menu in the room (I don't know if it's just in my room or in all rooms). Overall, very good.",2025-01-28,en
85,Agoda,Hotel Santika Bandung,Ok,Ok,2025-01-21,unknown
86,Agoda,Hotel Santika Bandung,"lokasi bagus, staf baik, perlu renovasi lebih lanjut untuk suasana baru, kamar bersih","good location, good staff, need more renovation for new ambiance, room clean",2025-01-20,en
87,Agoda,Hotel Santika Bandung,"dari awal masuk AC nya gak dingin,,udh minta teknisi benerin tapi gak ngefek. kami tidur sampe gak pake selimut..apalgi siang,,geraah","dari awal masuk AC nya gak dingin,,udh minta teknisi benerin tapi gak ngefek. kami tidur sampe gak pake selimut..apalgi siang,,geraah",2025-01-17,id
88,Agoda,Hotel Santika Bandung,"Dipusat kota, lokasi strategis","Dipusat kota, lokasi strategis",2025-01-16,id
89,Agoda,Hotel Santika Bandung,"Sangat nyaman bersih dan pelayanan nya oke banget semua staff nya ramah dan sangat membantu apapun yg dibutuhkan Kami ketinggalan kemeja dan celana jeans disimpankan dengan baik di packing dan pas kembali ambil sdh tersedia di front office Thanks yah smua anak saya sangat suka dengan ceasar salad nya , steak nya , perfecto 💖","Sangat nyaman bersih dan pelayanan nya oke banget semua staff nya ramah dan sangat membantu apapun yg dibutuhkan Kami ketinggalan kemeja dan celana jeans disimpankan dengan baik di packing dan pas kembali ambil sdh tersedia di front office Thanks yah smua anak saya sangat suka dengan ceasar salad nya , steak nya , perfecto 💖",2025-01-09,id
90,Agoda,Hotel Santika Bandung,Staff super ramah dan lokasi yg sangat dekat kemana2 sangat cocok untuk membawa keluarga,Staff super ramah dan lokasi yg sangat dekat kemana2 sangat cocok untuk membawa keluarga,2025-01-08,id
91,Agoda,Hotel Santika Bandung,"Lokasi hotel strategis, dan suka dengan arsitektur lama nya","Lokasi hotel strategis, dan suka dengan arsitektur lama nya",2025-01-05,id
92,Agoda,Hotel Santika Bandung,"Semua staf ramah dan murah senyum, sarapan bervariasi dan lengkap tersedia hingga menit terakhir waktu sarapan. Kamarnya bersih, tapi hotelnya semi outdoor jadi ada tokek yang masuk ke kamar, untung saya berhasil mengevakuasinya, mohon lebih diperhatikan lagi untuk kenyamanan pelanggan.","All the staff are friendly and smiley, breakfast is varied and complete available until the last minute of breakfast time. The room is clean, but the hotel is semi-outdoor so a gecko entered the room, luckily I managed to evacuate it, please pay more attention to customer comfort.",2025-01-05,en
93,Agoda,Hotel Santika Bandung,Penginapan dan lokasi yang sempurna,Perfect stay and location,2025-01-02,en
94,Agoda,Hotel Santika Bandung,"Terletak di pusat kota, dekat dengan restoran dan cafe serta segala tempat nongkrong","Located in the center of the city, close to restaurants and cafe and all hang out places",2024-12-30,en
95,Agoda,Hotel Santika Bandung,Sarapan enak & enak,Nice & good breakfast,2024-12-25,en
96,Agoda,Hotel Santika Bandung,staf ramah dan sangat bantu,staf ramah dan sangat bantu,2024-12-13,id
97,Agoda,Hotel Santika Bandung,"Proses check in dan check out cepat. Semua staf ramah dan membantu. Lokasi bagus, mudah menemukan makanan dalam jarak berjalan kaki. Letaknya berseberangan dengan Riau Junction. Sarapan luar biasa dengan banyak variasi.","Quick checked-in and checked out process. All staffs are friendly and helpful. Good location, easy to find foods within walking distance. Located opposite of Riau Junction. Excellent breakfast with many varieties.",2024-12-09,en
98,Agoda,Hotel Santika Bandung,menginap selama 2 malam dan mendapat pengalaman hebat. Mudah untuk pergi ke setiap tempat terkenal,stayed for 2 nights and got great experience. Easy to go to every famous places,2024-11-26,en
99,Agoda,Hotel Santika Bandung,Menikmati masa menginap kami di sini. Sarapannya tersebar dengan baik. Staf yang ramah,Enjoyed our stay here. Breakfast had a good spread. Friendly staff,2024-11-15,en
100,Agoda,Hotel Santika Bandung,"Pelayanan ramah dan fast respon jika butuh sesuatu, fasilitas lengkap, sarapan juga oke, hanya kebersihan fasilitas umum dan kamar mandi yang perlu lebih diperhatikan, next insya Allah saya akan memilih tempat ini lagi dan mungkin di lokasi lain saya akan memilih Santika, harga bersahabat, pelayanan dan fasilitasnya bagus.","Friendly service and quick response if we need something, complete facilities, breakfast is also okay, only the cleanliness of public facilities and bathrooms need more attention, next insha Allah I will choose this place again and possibly at other locations I will choose Santika, friendly prices, great service and facilities.",2024-11-05,en
101,Agoda,Hotel Santika Bandung,"Kamar ok, kebersihan ok. Tempatnya strategis. Tapi Breakfast gak enak sekali. Makanan nya gak enak, pilihannya cuma ada indonesia food","Kamar ok, kebersihan ok. Tempatnya strategis. Tapi Breakfast gak enak sekali. Makanan nya gak enak, pilihannya cuma ada indonesia food",2024-10-24,id
102,Agoda,Hotel Santika Bandung,Sangat bagus dan direkomendasikan.,A very good and recommended.,2024-10-02,en
103,Agoda,Hotel Santika Bandung,"Kamar membutuhkan lebih banyak pembersihan dan beberapa renovasi. Variasi menu sarapannya oke, tapi agak hambar. Namun letaknya di kawasan yang strategis dan tersedia tempat parkir yang cukup untuk para tamu.","Rooms need more cleaning and some renovations. Breakfast menu variation is OK, but rather tasteless. However, it is located in a strategic area and there are enough parking space for guests.",2024-09-30,en
104,Agoda,Hotel Santika Bandung,"Terima kasih untuk Pak Cucu selaku FB Manager, juga kangen Azizah selaku staff, dengan sambutan hangat pelayanan di resto, serta perbaikan menu dan layout Resto. Pelayanan lainnya sudah cukup baik.","Thank you for Mr.Cucu as FB Manager, also miss Azizah as the staff, with warm welcoming services at resto, and improvements of Resto menus and layout.Another services is good enough.",2024-09-26,en
105,Agoda,Hotel Santika Bandung,"Lokasi strategis, mudah untuk berpergian dan mencari makan. Semua staf hotel ramah dan membantu semua tamu. Kamarnya bersih dan rapi.","Strategic location, easy to travel and find food. All hotel staff are friendly and assist all guests. The rooms are clean and tidy.",2024-09-19,en
106,Agoda,Hotel Santika Bandung,Nilai uang musuh dan lokasi bagus,Value foe money and good location,2024-09-18,en
107,Agoda,Hotel Santika Bandung,"Hotel dengan taman kosong bagian dalam yang bagus dan fasilitas lengkap. Lokasi yang sangat bagus. Stafnya sopan, rendah hati, dan membantu. Sarapannya enak dengan banyak pilihan. Mungkin kalau kamarnya di-refresh/direnovasi akan sempurna 😀","Hotel with good inner void garden and complete facility. Very good location. The staff is polite, humble, and helpful. Breakfast is good with plenty of choice. Maybe if the rooms is refresh / renovated it would be perfect 😀",2024-09-12,en
108,Agoda,Hotel Santika Bandung,"Nyaman, lokasi dekat kmn2, minuman dan makanan enak. Akan balik lg jika ada kesempatan! Terima kasih santika utk servicenya","Nyaman, lokasi dekat kmn2, minuman dan makanan enak. Akan balik lg jika ada kesempatan! Terima kasih santika utk servicenya",2024-09-11,id
109,Agoda,Hotel Santika Bandung,"Sangat senang dengan kunjungan ini; kamarnya sangat nyaman dan bersih, dan stafnya sangat membantu dan hangat. Hanya kekurangannya adalah tidak ada setrika di kamar, dan hotel hanya memiliki sejumlah kecil yang dapat dipinjam. Kalau tidak, ini adalah pengalaman menginap yang luar biasa.","Was very happy with this stay; the rooms were very comfortable and clean, and the staff were extremely helpful and warm. Only down side is there is no iron in the room, and the hotel only have a small quantity that can borrowed. Otherwise this was an excellent stay.",2024-09-05,en
110,Agoda,Hotel Santika Bandung,"Sangat senang dengan kunjungan ini; kamarnya sangat nyaman dan bersih, dan stafnya sangat membantu dan hangat. Hanya kekurangannya adalah tidak ada setrika di kamar, dan hotel hanya memiliki sejumlah kecil yang dapat dipinjam. Kalau tidak, ini adalah pengalaman menginap yang luar biasa.","Was very happy with this stay; the rooms were very comfortable and clean, and the staff were extremely helpful and warm. Only down side is there is no iron in the room, and the hotel only have a small quantity that can borrowed. Otherwise this was an excellent stay.",2024-09-05,en
111,Agoda,Hotel Santika Bandung,"Lokasi dekat kemana2, staff ramah, service memuaskan. Oke banget","Lokasi dekat kemana2, staff ramah, service memuaskan. Oke banget",2024-09-02,id
112,Agoda,Hotel Santika Bandung,"Tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. Ranjang besar.","Tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. Ranjang besar.",2024-09-02,id
113,Agoda,Hotel Santika Bandung,"Ruangannya rapi, bersih dan nyaman. Ini akan menjadi pilihan bagus untuk tinggal di Bandung.","The room was neat, clean and comfortable. It will be a nice choice to stay in Bandung.",2024-08-25,en
114,Agoda,Hotel Santika Bandung,"Hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, Staff yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.","Hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, Staff yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",2024-08-19,id
115,Agoda,Hotel Santika Bandung,"Saya suka hotel ini, selain strategis, semuanya sangat private. Hanya satu saran, lift harus memerlukan kartu akses.","I like this hotel, besides being strategic, everything is very private. Just one suggestion, the elevator should require an access card.",2024-08-12,en
116,Agoda,Hotel Santika Bandung,Great hotel,Great hotel,2024-08-12,unknown
117,Agoda,Hotel Santika Bandung,"Hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total, kran shower lama perlu diganti karena tidak berfungsi dengan baik, kebersihan dan staf baik, sarapan monoton, lebih baik menunya diganti setiap hari. Sejak menginap lebih dari satu malam, rasanya menu yang sama, nafsu makan berkurang. Parkirnya luas.","The hotel with wooden room decor feels like it's from the 90s, it needs a total renovation, the old shower faucet needs to be replaced because it does not function well, cleanliness and staff are good, breakfast is monotonous, it would be better to change the menu every day. Since staying for more than one night, it feels like the same menu, decreasing the appetite. The parking is spacious.",2024-08-11,en
