ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
100,Agoda,Hotel Santika Bandung,9/11/2024,"nyaman, lokasi dekat kmn2, minuman dan makanan enak. akan balik lagi jika ada kesempatan! terima kasih santika untuk servicenya",none,none,positif,none,positif,none,positif,,,terima kasih santika untuk servicenya,,lokasi dekat kmn2,,minuman dan makanan enak
101,Agoda,Hotel Santika Bandung,9/5/2024,"sangat senang dengan kunjungan ini; kamarnya sangat nyaman dan bersih, dan stafnya sangat membantu dan hangat. hanya kekurangannya adalah tidak ada setrika di kamar, dan hotel hanya memiliki sejumlah kecil yang dapat dipinjam. kalau tidak, ini adalah pengalaman menginap yang luar biasa.",positif,positif,positif,none,none,negatif,none,kamarnya sangat nyaman dan bersih,kamarnya sangat nyaman dan bersih,stafnya sangat membantu dan hangat,,,tidak ada setrika di kamar,
102,Agoda,Hotel Santika Bandung,9/2/2024,"lokasi dekat kemana2, staf ramah, service memuaskan. baik banget",none,none,positif,none,positif,none,none,,,"staf ramah, service memuaskan",,lokasi dekat kemana2,,
103,Agoda,Hotel Santika Bandung,9/2/2024,"tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. ranjang besar.",positif,none,none,none,none,none,positif,"suasanan nyaman, kamar besar. ranjang besar",,,,,,breakfast enak
104,Agoda,Hotel Santika Bandung,8/25/2024,"ruangannya rapi, bersih dan nyaman. ini akan menjadi pilihan bagus untuk tinggal di bandung.",positif,positif,none,none,none,none,none,ruangannya rapi,"ruangannya rapi, bersih dan nyaman",,,,,
105,Agoda,Hotel Santika Bandung,8/19/2024,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",none,positif,positif,none,positif,none,none,,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",staf yang ramah,,"terletak di pusat kota, mall hanya tinggal melangkah kesebrang",,
106,Agoda,Hotel Santika Bandung,8/12/2024,"saya suka hotel ini, selain strategis, semuanya sangat private. hanya satu saran, lift harus memerlukan kartu akses.",none,none,none,none,positif,negatif,none,,,,,selain strategis,lift harus memerlukan kartu akses,
107,Agoda,Hotel Santika Bandung,8/11/2024,"hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total, kran shower lama perlu diganti karena tidak berfungsi dengan baik, kebersihan dan staf baik, sarapan monoton, lebih baik menunya diganti setiap hari. sejak menginap lebih dari satu malam, rasanya menu yang sama, nafsu makan berkurang. parkirnya luas.",negatif,positif,positif,none,none,positif,negatif,"hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total",kebersihan dan staf baik,staf baik,,,parkirnya luas,"sarapan monoton, lebih baik menunya diganti setiap hari"
108,Agoda,Hotel Santika Bandung,8/6/2024,"lokasi bagus, banyak pilihan makanan saat sarapan.",none,none,none,none,positif,none,positif,,,,,lokasi bagus,,banyak pilihan makanan saat sarapan
109,Agoda,Hotel Santika Bandung,8/2/2024,sedikit lelah tetapi cukup memadai. hotel ini memiliki suasana asli indonesia yang saya nikmati. kamarnya besar tapi sedikit bising. sarapannya luar biasa,netral,none,none,none,none,none,positif,kamarnya besar tapi sedikit bising,,,,,,sarapannya luar biasa
111,Agoda,Hotel Santika Bandung,7/22/2024,"kebersihan kamar baik, staf sangat kurang mau pakai fasilitas hotel tidak ada pegawainya, sarapan kurang, kopi dll dalam kamar tidak jelas merek apa, interior hotel kosong kurang menarik, karena ada acara semua hotel full kebagian ini dengan harga kamar harusnya jauh lebih murah",negatif,positif,negatif,negatif,none,negatif,negatif,interior hotel kosong kurang menarik,kebersihan kamar baik,staf sangat kurang mau pakai fasilitas hotel tidak ada pegawainya,harga kamar harusnya jauh lebih murah,,kopi dll dalam kamar tidak jelas merek apa,sarapan kurang
112,Agoda,Hotel Santika Bandung,7/9/2024,semuanya tampak tua. satu-satunya hal baru adalah lift penumpang.,negatif,none,none,none,none,positif,none,semuanya tampak tua,,,,,satu-satunya hal baru adalah lift penumpang,
113,Agoda,Hotel Santika Bandung,7/5/2024,"lokasi sangat strategis, dekat dengan pusat perbelanjaan, dago, dan juga distro. pelayanannya sangat ramah, dan kami sudah dua kali kembali menginap disini. sayangnya wi-fi hotel di dalam kamar tidak kuat dan stabil, sehingga suami saya harus bekerja di dekat lobi.",none,none,positif,none,positif,negatif,none,,,pelayanannya sangat ramah,,"lokasi sangat strategis, dekat dengan pusat perbelanjaan, dago, dan juga distro",wi-fi hotel di dalam kamar tidak kuat dan stabil,
116,Agoda,Hotel Santika Bandung,6/26/2024,"saya bepergian dengan anak-anak dan orang tua. minta kamar tidak terlalu jauh dari lift tapi saya tidak bisa mendapatkannya. aku mendapat kamar di belakang. dan shower di kamarku juga rusak. ini adalah pengalaman buruk pertama saya menginap di sini, sebelumnya saya sangat menikmati menginap di sini, karena lokasinya bagus di pusat kota. dekat dept store, dan banyak kuliner.",netral,none,negatif,none,positif,negatif,none,dan shower di kamarku juga rusak.,,minta kamar tidak terlalu jauh dari lift tapi saya tidak bisa mendapatkannya,,"lokasinya bagus di pusat kota. dekat dept store, dan banyak kuliner",shower di kamarku juga rusak,
117,Agoda,Hotel Santika Bandung,6/25/2024,"selimutnya tidak begitu bersih. itu membuat adikku merasa gatal. dari segi lokasi, letaknya berseberangan dengan riau junction sehingga cukup nyaman.",none,negatif,none,none,positif,none,none,,selimutnya tidak begitu bersih,,,letaknya berseberangan dengan riau junction,,
118,Agoda,Hotel Santika Bandung,6/18/2024,"saya memesan kamar eksekutif dengan ruangan berukuran besar dan tempat tidur besar, cocok untuk menampung dua balita. lokasi hotel sangat nyaman, terletak di belakang bandung indah plaza (bip) dago dan di seberang supermarket riau junction, sehingga mudah untuk berkeliling. tempat parkirnya sangat luas, dan sajian sarapannya banyak dan enak. anggota stafnya ramah, dan masa menginapnya secara keseluruhan cukup menyenangkan.",positif,none,positif,none,positif,positif,positif,ruangan berukuran besar dan tempat tidur besar,,anggota stafnya ramah,,"lokasi hotel sangat nyaman, terletak di belakang bandung indah plaza",tempat parkirnya sangat luas,sajian sarapannya banyak dan enak
119,Agoda,Hotel Santika Bandung,6/17/2024,perlu banyak peremajaan,negatif,none,none,none,none,none,none,perlu banyak peremajaan,,,,,,
122,Agoda,Hotel Santika Bandung,5/30/2024,"senang di sini. bangunan tua, ya. tapi tetap bersih dan rapi. stafnya luar biasa. mal ada di dekatnya. masjid tepat di seberang hotel. penyebaran sarapan cukup baik untuk kami. pasti akan menginap disini lagi jika ke bandung lagi. terima kasih.",negatif,positif,positif,none,positif,none,positif,"bangunan tua, ya.",tetap bersih dan rapi,stafnya luar biasa,,mal ada di dekatnya. masjid tepat di seberang hotel,,penyebaran sarapan cukup baik untuk kami
123,Agoda,Hotel Santika Bandung,5/25/2024,"bagus hotel, all is bagus",none,none,none,none,none,none,none,,,,,,,
126,Agoda,Hotel Santika Bandung,5/17/2024,"membutuhkan wi-fi yang lebih kuat yang terputus berkali-kali dan sinyal lemah, membutuhkan gym kecil,",none,none,none,none,none,negatif,none,,,,,,wi-fi yang lebih kuat yang terputus berkali-kali dan sinyal lemah,
128,Agoda,Hotel Santika Bandung,5/16/2024,"lokasi bijaksana luar biasa, sangat dekat ke mana-mana. kamarnya luas, sarapannya biasa saja, kolam renangnya biasa saja",positif,none,none,none,positif,netral,netral,kamarnya luas,,,,"lokasi bijaksana luar biasa, sangat dekat ke mana-mana",kolam renangnya biasa saja,sarapannya biasa saja
129,Agoda,Hotel Santika Bandung,5/16/2024,"lokasi bijaksana luar biasa, dekat ke mana-mana. kamarnya luas, sarapannya biasa saja, kolam renangnya biasa saja",positif,none,none,none,positif,netral,netral,kamarnya luas,,,,"lokasi bijaksana luar biasa, dekat ke mana-mana",kolam renangnya biasa saja,sarapannya biasa saja
130,Agoda,Hotel Santika Bandung,5/14/2024,lokasinya bagus. staf sangat membantu. sangat bersih dan kamarnya luas dan bersih meskipun agak tua.,netral,positif,positif,none,positif,none,none,kamarnya luas dan bersih meskipun agak tua,sangat bersih,staf sangat membantu,,lokasinya bagus,,
131,Agoda,Hotel Santika Bandung,5/12/2024,"puas sekali menginap disini 2 malam, sarapan enak, kamar bagus bersih, parkir luas nyaman. akan kembali kesini kalau ke bandung",positif,positif,none,none,none,positif,positif,kamar bagus,kamar bagus bersih,,,,parkir luas nyaman,sarapan enak
132,Agoda,Hotel Santika Bandung,5/11/2024,"book via agoda, menginap 1 malam, di agoda dikategorikan sebagai hotel bintang 4. mohon maaf menurut saya tidak masuk kategori hotel bintang 4. kamar memang luas namun sayang building kurang terawat. bangunan tua, handuk putih sudah berwarna keabuan jahitan pinggir handuk sudah ada yang lepas. penerangan kurang. kamar kurang kedap karena suara lalu lalang teriakan ank2 di lorong kamar terdengar jelas. proses cek in cek out cukup cepat. breakfast biasa namun omellete hari itu dibuat sesuai ekspektasi.",negatif,negatif,positif,none,none,negatif,positif,"bangunan tua, penerangan kurang. kamar kurang kedap karena suara lalu lalang",handuk putih sudah berwarna keabuan jahitan pinggir handuk sudah ada yang lepas,proses cek in cek out cukup cepat,,,"bangunan tua, handuk putih sudah berwarna keabuan jahitan pinggir handuk sudah ada yang lepas.",breakfast biasa namun omellete hari itu dibuat sesuai ekspektasi
134,Agoda,Hotel Santika Bandung,5/5/2024,hotel yang bagus. terima kasih agoda,none,none,none,none,none,none,none,,,,,,,
135,Agoda,Hotel Santika Bandung,4/21/2024,sudah lama sejak saya belum menginap di properti ini tetapi dari segi lokasi sangat bagus dan dekat dengan setiap tempat bagus di bandung.,none,none,none,none,positif,none,none,,,,,dari segi lokasi sangat bagus dan dekat dengan setiap tempat bagus di bandung,,
137,Agoda,Hotel Santika Bandung,3/1/2024,"lokasi strategis dengan banyak outlet, kamar sangat bersih, fasilitas lengkap, staf sangat ramah. sangat direkomendasikan, harga wajar.",none,positif,positif,positif,positif,positif,none,,kamar sangat bersih,staf sangat ramah,harga wajar,lokasi strategis dengan banyak outlet,fasilitas lengkap,
138,Agoda,Hotel Santika Bandung,2/27/2024,makanannya biasa saja. kamarnya tidak bersih,none,negatif,none,none,none,none,netral,,kamarnya tidak bersih,,,,,makanannya biasa saja
139,Agoda,Hotel Santika Bandung,2/16/2024,"lokasi sangat bagus, kamar luas, menu sarapan bervariasi dan nyaman untuk keluarga. stafnya juga baik dan bermanfaat. terima kasih yo!",positif,none,positif,none,positif,none,positif,kamar luas,,stafnya juga baik dan bermanfaat,,lokasi sangat bagus,,menu sarapan bervariasi
140,Agoda,Hotel Santika Bandung,2/12/2024,"3hari 2malam stay di santika. dapat kamar depan kolam renang persis. anak saya hepi banget. kamar nya bersih, luas, staf nya ramah2. sarapan nya juga enak enak banget. tirai kamar nya tipe yang black out. seharian di kamar juga betah banget. bener2 puas banget nginep di santika bandung. love it",positif,positif,positif,none,none,netral,positif,"kamar nya bersih, luas",kamar nya bersih,staf nya ramah2,,,dapat kamar depan kolam renang persis.,sarapan nya juga enak enak banget
141,Agoda,Hotel Santika Bandung,2/12/2024,strategis dan kamar nya bersih,none,positif,none,none,positif,none,none,,kamar nya bersih,,,strategis,,
142,Agoda,Hotel Santika Bandung,2/3/2024,"pengalaman saya sangat menyenangkan staycation di santika hotel, riau. dekat tempat kuliner, dekat retail. hotelnya juga bersih dan terawat dengan baik. hanya perlu menyesuaikan air conditioner anda agar lebih sejuk di kamar lantai 3 dan menyesuaikan tempat tidur yang lebih besar untuk tempat tidur twin. terima kasih",negatif,positif,none,none,positif,none,none,hanya perlu menyesuaikan air conditioner anda agar lebih sejuk di kamar lantai 3,hotelnya juga bersih dan terawat dengan baik,,,"dekat tempat kuliner, dekat retail",,
143,Agoda,Hotel Santika Bandung,2/1/2024,"lumayan untuk hotel lama, fasilitas masih bagus dan lokasi yang cukup strategis",none,none,none,none,positif,positif,none,,,,,lokasi yang cukup strategis,fasilitas masih bagus,
144,Agoda,Hotel Santika Bandung,1/31/2024,"hotel ini memiliki harga yang wajar, lokasi yang bagus dengan banyak pilihan restoran dan toko kelontong yang terjangkau. staf yang membantu. kamar perlu ditingkatkan. secara keseluruhan nikmati menginap di sini.",negatif,none,positif,positif,positif,none,none,kamar perlu ditingkatkan,,staf yang membantu,hotel ini memiliki harga yang wajar,lokasi yang bagus dengan banyak pilihan restoran,,
145,Agoda,Hotel Santika Bandung,1/14/2024,hotel bagus dan lokasi strategis.,none,none,none,none,positif,none,none,,,,,lokasi strategis,,
146,Agoda,Hotel Santika Bandung,1/7/2024,"lokasi hotelnya bagus. ada bip tepat di sampingnya dan banyak toko dapat ditemukan di sekitarnya. ada juga apotek dan rumah sakit di dekatnya. ruangan itu agak kecil untuk 3 orang dewasa, seperti yang diharapkan untuk kamar 2 orang. kamarnya terlihat tua dan acnya tidak terlalu terasa. pihak hotel harus benar-benar meningkatkan fasilitasnya. penyebaran sarapan sangat baik. stafnya ramah dan membantu. satu kekurangannya adalah semua kamar bebas rokok terletak di lantai satu, dekat area kolam renang. oleh karena itu, menjadi bising di siang hari. saya berharap mereka juga memiliki kamar bebas rokok di lantai 2 dan 3. selain itu, hotelnya bagus.",negatif,none,positif,none,positif,negatif,positif,ruangan itu agak kecil untuk 3 orang dewasa. kamarnya terlihat tua dan acnya tidak terlalu terasa,,stafnya ramah dan membantu,,lokasi hotelnya bagus. ada bip tepat di sampingnya,pihak hotel harus benar-benar meningkatkan fasilitasnya,penyebaran sarapan sangat baik
147,Agoda,Hotel Santika Bandung,1/5/2024,bintang 3 rasa bintang 5. luar biasa disini memuaskan,none,none,none,none,none,none,none,,,,,,,
148,Agoda,Hotel Santika Bandung,12/31/2023,kamar bagus dan bersih dengan pancuran hujan terbaik,positif,positif,none,none,none,positif,none,kamar bagus,kamar bagus dan bersih,,,,pancuran hujan terbaik,
149,Agoda,Hotel Santika Bandung,12/30/2023,hotel ini memiliki lokasi yang bagus. ada supermarket di seberang hotel dan ada banyak jajanan pinggir jalan di dekat hotel. bangunan hotel merupakan bangunan tua namun memiliki perawatan yang baik sehingga bangunan hotel masih bagus dan bersih.,none,positif,none,none,positif,none,none,,bangunan hotel masih bagus dan bersih,,,hotel ini memiliki lokasi yang bagus,,
150,Agoda,Hotel Santika Bandung,12/30/2023,"santika bandung lokasinya strategis banget, dekat cafe dan resto di jalan riau jadi tidak susah nyari makan, kamarnya luas, bersih, air conditioner berfungsi dengan baik. namun, ketika kami check in, stafnya agak kekurangan. kami menunggu 1 jam sampai kamar kami siap dan ketika kami memeriksa kamar, dinding di salah satu kamar kami rusak dan ada salah satu teknisi mengecat dinding yang rusak tetapi staf front office tidak memberi tahu kami sebelumnya bahwa salah satu kamar kami bermasalah atau bahkan menawarkan kamar baru untuk kami. jadi kami bertanya apakah bisa mendapat kamar baru karena menurut kami tidak akan nyaman dengan bau tembok yang baru dicat. mereka mengatakan mereka sudah terisi penuh dan mereka akan memberi tahu kami jika kami bisa mendapatkan kamar baru. kami menunggu sekitar 30 menit lalu untungnya staf mengatakan bahwa kami bisa mendapatkan kamar baru dan cukup luas dan dekat dengan kolam renang, namun karena dekat dengan kolam renang, agak bising, terdengar orang berbicara, tertawa dengan jelas. tapi secara keseluruhan itu bagus. terima kasih",positif,positif,negatif,none,positif,positif,none,"kamarnya luas, bersih, air conditioner berfungsi dengan baik","kamarnya luas, bersih",stafnya agak kekurangan. kami menunggu 1 jam sampai kamar kami siap,,"santika bandung lokasinya strategis banget, dekat cafe dan resto di jalan riau","dan cukup luas dan dekat dengan kolam renang, namun karena dekat dengan kolam renang, agak",
