web_scraper_order,web_scraper_start_url,teks_ulasan,tanggal,gambar-1-src,gambar-2-src,gambar-3-src,gambar-4-src,gambar-5-src
1779820180-412,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kamar bersih rapi, sesuai standar santika Menu makanan cukup enak dan variatif Bersih Pelayanan ramah Front office tanggap",15-Feb-24,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2024/02/15/ebf64260-2807-48e8-ac98-d65f0d99131f-1707966527340-e4ee16f42ba170ab2461e3f4c1e23b82.jpeg,,,,
1779820180-413,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Keren banget hotelnya baik, dikasih slice cake ultah anak, tempatnya bagus, harga masih aman.. ada kolam renang, tempat main kecil dan dibawahnya ada mall.. Anak 8 th sudah bayar yah sarapannya",15-Feb-24,,,,,
1779820180-414,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Tarif terjangkau, fasilitas eksklusif.",14-Feb-24,,,,,
1779820180-415,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Dekat pintu tol dan pusat perbelanjaan,14-Feb-24,,,,,
1779820180-416,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Tempat yang nyaman dan dekat dengan pusat kota,14-Feb-24,,,,,
1779820180-417,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Good.. everything is good,14-Feb-24,,,,,
1779820180-418,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kebersihan sangat terawat. Wi-Fi cepat banget. Sangat perhatian.,13-Feb-24,,,,,
1779820180-419,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Bagus semua. Nyaman. Next time mampir lagi mginep disini,13-Feb-24,,,,,
1779820180-420,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Suasana nyaman. Harga sebanding dengan yang didapatkan. Resepsionis terlatih dengan baik.,12-Feb-24,,,,,
1779820180-421,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,keren pengalaman yang sangat luar biasa,12-Feb-24,,,,,
1779820180-422,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Pelayanan okeh, over all semua aman",11-Feb-24,,,,,
1779820180-423,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kamar bersih fasilitas lengkap Kamar selalu bersih. Fasilitas rekreasi lengkap.,10-Feb-24,,,,,
1779820180-424,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,semua oke kecuali sarapannya,10-Feb-24,,,,,
1779820180-425,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Parkir dengan pelayanan prima.,9-Feb-24,,,,,
1779820180-426,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kamar bersih.... Menh sarapannya variatif dan enak banget Kombinasi makanan hotel sangat cocok.,9-Feb-24,,,,,
1779820180-427,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Oke mantablah untuk keluarga,8-Feb-24,,,,,
1779820180-428,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Suasana sangat bersih menyeluruh.,8-Feb-24,,,,,
1779820180-429,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Standar kebersihan luar biasa. Pelayanan yang luar biasa.,5-Feb-24,,,,,
1779820180-430,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Rapi dan terjaga. Staf yang penuh energi.,5-Feb-24,,,,,
1779820180-431,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kamar luas , makanannya enak , kamarnya bersih",5-Feb-24,,,,,
1779820180-432,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,good ❤️❤️❤️❤️❤️❤️❤️❤️,29-Jan-24,,,,,
1779820180-433,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Lokasi nya strategis , deket mall , jalan tol , cari makan di luar jg banyak pilihan , menu resto hotel ny jg enak2 , kamarny bersih",29-Jan-24,,,,,
1779820180-434,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Aksesny harus pake mobil untuk sampai atas. Kalo drop off harus lewat mall duluu... Keren sih viewny, sayang tombol air udh agak longgar y jadi kadang air msih netes dikamr mandi Kebersihan terjaga. B...Selengkapnya",29-Jan-24,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2024/01/29/777c5866-5abc-4e36-bbf0-18c5a6e124ec-1706502246685-7689b1eead4aa19855dc10f3229cd4e6.jpg,,,,
1779820180-435,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Karyawan ramah,kamar bersih",23-Jan-24,,,,,
1779820180-436,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Semuanya oke,makananya oke",21-Jan-24,,,,,
1779820180-437,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Pelayanan baik dan ramah,20-Jan-24,,,,,
1779820180-438,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Harga super murah, fasilitas luar biasa.",19-Jan-24,,,,,
1779820180-439,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Pelayanan sangat membantu. Sanitasi sangat baik.,15-Jan-24,,,,,
1779820180-454,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Mantap,31-Dec-23,,,,,
1779820180-458,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Santika gak ada lawan 😍 Kamar bersih, luas, pelayanan dan breakfast oke bgt 👍👍",28-Dec-23,,,,,
1779820180-478,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kerennnnnnnn,5-Dec-23,,,,,
1779820180-498,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Mantap luar biasa 👍,20-Nov-23,,,,,
1779820180-507,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Memuaskan sekali menginap di santika hotel mega bekasi. Seluruh staff ramah dan ramah Makanan nya pun enak dan bervariasi Anak2 puas menginap dsni sampai menambah hari... Terimakasih santika,9-Nov-23,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/11/09/6c29959a-d03e-4844-add9-22970d68c59b-1699500035238-0b156af1973437500ab8e7fb5305e7c1.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/11/09/7fbe574a-9418-4f42-94f9-1a186ea54d3b-1699500023874-627fb7772acf4ab5c6a3a3b8f9dbe7de.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/11/09/36d82705-ce59-4e32-aa50-36e846ff0eee-1699500034571-f044b0bd81712ee20b9ebabf4ae897e2.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/11/09/f61bbbc1-6dba-4a88-9fb6-8db46910564a-1699500036496-e65c9f3a8da3815fe2e1113275d6337f.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/11/09/dec0f15d-de71-4309-b678-feed5ffaf7f9-1699500036458-fe4bbf3a77ce4292520cd0cac8ffed1e.jpg
1779820180-517,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kamar oke, bersih, nyaman untuk bistrip",20-Oct-23,,,,,
1779820180-548,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Senang banget nginap dihotel ini....kamarnya bersih sarapannya beranekaragam menunya enak......pelayanannya 👍🤩👍,23-Sep-23,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/09/23/2e73501c-a5ec-4470-a7a6-ab0c385bc16a-1695452004987-21b7a9d628a177dbcab84f9e59153b31.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/09/23/d0d7afe3-5906-4fda-8474-3938a2f2c71e-1695452005146-0dba88cf4719c0e7c9893a094d07d057.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/09/23/351a1760-9ad4-4d86-b96b-7a00ffa1fce4-1695452005152-f5c331533fb06f2e4590000891050929.jpg,,
1779820180-553,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Pelayanan baik,17-Sep-23,,,,,
1779820180-559,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Enak jg, fasilitas ok, mantap pokoknya",11-Sep-23,,,,,
1779820180-561,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Menyenangkan menginap di sini, sarapan dan kamar juga baik. Meski tidak bisa mendapat kamar dengan balkon karena penuh, saya diberi kamar yang lebih luas.",7-Sep-23,,,,,
1779820180-569,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"sangat nyaman, rekomendasi untuk menginap",30-Aug-23,,,,,
1779820180-580,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Suasana nyaman, mau makan dan belanja sangat mudah karna posisi di pusat perbelanjaan. Makanan standard hotel, chek in mudah dan tidak harus deposit",22-Aug-23,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/08/22/fe1793f8-9942-46de-b327-e40a031c8e90-1692661580758-99a5236682a805fae5d2bfe3f31d3d28.jpeg,,,,
1779820180-587,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Okaaay siiip mantaaap,18-Aug-23,,,,,
1779820180-591,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kamarnya bersih, ac nya dingin, pelayanan baik, sarapannya lumayan enak",14-Aug-23,,,,,
1779820180-605,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Sangat mengesankan,3-Aug-23,,,,,
1779820180-606,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Thank you banget,,mamah yg LG ultah dan baru endoskopi kemarin happy banget dapet surprise ini dr hotel.. terimakasih pelayanan Disana oke banget ramah dan fast respon.. maaf GK sempet foto kamar kare...Selengkapnya",3-Aug-23,,,,,
1779820180-614,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kualitas yang didapat melebihi harga yang saya bayar. Ruangannya nyaman dan bersih. Internet cukup cepat. Menu sarapannya ternyata banyak ya, bahkan ada jamu juga. Nasi gorengnya enak.",25-Jul-23,,,,,
1779820180-630,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Hotel bersih. Sarapan super enak. Lokasi strategis. Cuma cari parkirnya yang susah kalau pertama kali. Internet dikamar saya kurang bagus.,10-Jul-23,,,,,
1779820180-644,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Nice stay dan clean thanks santika for tge hospitality 😊,3-Jul-23,,,,,
1779820180-645,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Nice stay,1-Jul-23,,,,,
1779820180-647,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Makanan nya enak dan nyaman dan bersih,30-Jun-23,,,,,
1779820180-656,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Was amazing staying here,22-Jun-23,,,,,
1779820180-676,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Hotel ya bagus,7-Jun-23,,,,,
1779820180-677,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Hotel bagus, cuma agak jauh naik ke atas mall",7-Jun-23,,,,,
1779820180-692,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Booking in buat saudara, tapi ada complain apa2",30-May-23,,,,,
1779820180-693,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Booking in buat saudara, tapi tidak ada masalah apa2, semuanya sesuai",30-May-23,,,,,
1779820180-698,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,kamarnya bersih pelayanan baik. dan nyaman banget,25-May-23,,,,,
