page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
32,2,Rini Mayanti,7 Juli 2025,Trip Pasangan,"3,0","Nginep disini krn ada nntn konser di ballroom..harga terjangkau dgn makanan yg enak,fasilitas anak yg tdk ada namun mknan utk anak2 variatif.tks shantika",Ulasan terverifikasi dari tiket.com
32,3,Suminar Shushi,6 Juli 2025,Trip Pasangan,"5,0","Alhamdulillah bermalam di santika mega Bekasi dapat kejutan kue,terimakasih semoga hotel santika semakin jaya.pokoknya rekomendasi untuk semua moment,pelayanan sangat ramah.puas bermalam di hotel santikaLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
32,4,DAN,3 Juli 2025,Trip Pasangan,"5,0",Mantap. Breakfastnya oke. Cuman akses ke hotelnya memang agak susah,Ulasan terverifikasi dari tiket.com
32,5,Jefri Setiadi Tedja,30 Juni 2025,Trip Keluarga,"4,0",Oke. Ada kolam yang cukup,Ulasan terverifikasi dari tiket.com
33,1,Dwi Reski Purnamasari,30 Juni 2025,Trip bareng Teman,"5,0",Tempat tidur tambahan gratis. Suasana pedesaan yang tenang.,Ulasan terverifikasi dari tiket.com
33,2,Dwi Reski Purnamasari,30 Juni 2025,Perjalanan Sendirian,"5,0",Kamar-kamar dengan balkon. Aktivitas keluarga yang menyenangkan.,Ulasan terverifikasi dari tiket.com
33,3,SAYA,29 Juni 2025,Trip Keluarga,"5,0","Nginep di HS mega Bekasi karena ada acara wisuda anak..overall oke,alhamdulillah roomnya diupgrade ke premiere.. Thank you kak Martha & HS tim",Ulasan terverifikasi dari tiket.com
33,4,Elza Putri Maharani,24 Juni 2025,Trip Pasangan,"5,0",Semuanya bagus. Area parkir sangat tertata. Keamanan terjamin.,Ulasan terverifikasi dari tiket.com
33,5,CF,24 Juni 2025,Perjalanan Sendirian,"5,0",semuanya baik ...,Ulasan terverifikasi dari tiket.com
34,1,Novan Ardiansyah,24 Juni 2025,Trip Keluarga,"5,0","akses ke mall mudah, dan tempatnya bersih nyaman",Ulasan terverifikasi dari tiket.com
34,2,Sunanto Sunanto,24 Juni 2025,Perjalanan Sendirian,"5,0",Suasana meriah. Parkir terlindungi. Suasana kolam renang yang menyenangkan.,Ulasan terverifikasi dari tiket.com
34,3,SM,19 Juni 2025,Trip Keluarga,"5,0","bersih, nyaman bgtt! lokasi strategis jugaa",Ulasan terverifikasi dari tiket.com
34,4,Fahira Humaira,15 Juni 2025,Perjalanan Bisnis,"5,0",Pelayanan keren Makanan enak Lokasi strategis,Ulasan terverifikasi dari tiket.com
34,5,YA,12 Juni 2025,Perjalanan Sendirian,"5,0",Over all ok.meski kamar ada sedikit rusak materialnya,Ulasan terverifikasi dari tiket.com
35,1,Okky Sister Putri,11 Juni 2025,Trip Keluarga,"5,0","Staff ramah, makanan breakfast bervariasi dan semua enak2!",Ulasan terverifikasi dari tiket.com
35,2,Septy debby pratiwi,6 Juni 2025,Perjalanan Bisnis,"5,0","makanan nya enak..kamar ny bersih,,resepsionis nya ramah ramah",Ulasan terverifikasi dari tiket.com
35,3,Septy debby pratiwi,6 Juni 2025,Perjalanan Bisnis,"5,0",pelayanannya bagus rama2,Ulasan terverifikasi dari tiket.com
35,4,Andrew Johanes,5 Juni 2025,Perjalanan Sendirian,"5,0",Bagus nyaman dan cukup lengkap,Ulasan terverifikasi dari tiket.com
35,5,RR,4 Juni 2025,Perjalanan Sendirian,"4,6","Jika Anda tidak membawa kendaraan, akan sangat sulit untuk sampai ke hotel.",Ulasan terverifikasi dari tiket.com
36,1,Itqon Harokah Harahap,2 Juni 2025,Perjalanan Bisnis,"5,0",Suasana bersih dan menyegarkan. Layanan istimewa.,Ulasan terverifikasi dari tiket.com
36,2,Itqon Harokah Harahap,2 Juni 2025,Perjalanan Bisnis,"5,0",Rapi dan terawat dengan baik. Seprai berkualitas bagus.,Ulasan terverifikasi dari tiket.com
36,3,Itqon Harokah Harahap,2 Juni 2025,Perjalanan Bisnis,"5,0",Desain interior yang elegan. Makanan yang super lezat.,Ulasan terverifikasi dari tiket.com
36,4,A A,29 Mei 2025,Trip Pasangan,"5,0",Standar kebersihan yang luar biasa. Pengalaman istimewa dengan harga terjangkau. Kualitas layanan terbaik. Layanan cepat.,Ulasan terverifikasi dari tiket.com
36,5,Bambang Tetuko Eko Widjanarko,28 Mei 2025,Trip Pasangan,"4,0","Hotel murah, pengalaman tak terlupakan.",Ulasan terverifikasi dari tiket.com
37,1,jurnal kesehatan,27 Mei 2025,Perjalanan Sendirian,"4,0",Nice cm kalo mall udah tutup PR banget hrs muter naik keatas jalan kaki,Ulasan terverifikasi dari tiket.com
37,2,A A,26 Mei 2025,Perjalanan Bisnis,"5,0",Rapi dan terawat dengan baik. Peralatan dapur lengkap.,Ulasan terverifikasi dari tiket.com
37,3,Dan Ahmad,23 Mei 2025,Trip Keluarga,"3,0","Enak, nyaman, makan lengkap",Ulasan terverifikasi dari tiket.com
37,4,RS,21 Mei 2025,Trip Pasangan,"2,8","Kamar bersih, cuma kurang suka sama lokasinya aja krn jadi satu sama mall. Ga nyangka kalo kamarnya ternyata ga begitu besar🥲",Ulasan terverifikasi dari tiket.com
37,5,Nurkhayatun Nur,17 Mei 2025,Trip Keluarga,"5,0",Rapi dan teratur. Kolam renang infinity yang mewah. Tempat peristirahatan kolam renang yang indah.,Ulasan terverifikasi dari tiket.com
38,1,Akbar Velayaty,15 Mei 2025,Trip Keluarga,"4,0",staff ramah friendly informatif,Ulasan terverifikasi dari tiket.com
38,2,Yulia Bunga Bharata,15 Mei 2025,Trip Pasangan,"5,0","Staff cukup aja, tapi resepsionis yg cewe baik dan ramah banget, makanan cukup enak",Ulasan terverifikasi dari tiket.com
38,3,Aries Indra Kurniawan,15 Mei 2025,Trip Keluarga,"5,0",Mantap dan menyenangkan hoteljya,Ulasan terverifikasi dari tiket.com
38,4,BT,13 Mei 2025,Perjalanan Sendirian,"5,0",Suasana kolam renang yang menyenangkan. Tersedia pilihan menu anak-anak. Staf yang cepat dan luar biasa.,Ulasan terverifikasi dari tiket.com
38,5,NN,12 Mei 2025,Perjalanan Bisnis,"4,0",Fasilitas ramah keluarga. Stafnya sangat ramah.,Ulasan terverifikasi dari tiket.com
39,1,sarahdewierocketmailcom sarahdewierocketmailcom,9 Mei 2025,Trip Pasangan,"4,0",nyaman sekali. kasur dan bantalnya sangat nyaman,Ulasan terverifikasi dari tiket.com
39,2,feby priscilla,9 Mei 2025,Trip Keluarga,"5,0",staycation bareng keluarga menu makanan banyak ad kolam renang kebawah ad mal,Ulasan terverifikasi dari tiket.com
39,3,AB,9 Mei 2025,Trip bareng Teman,"3,0","So far so good but akses parkirnya agak membingungkan, lift nya hampir bikin terjebak karena malfunction. There's no staff in charge to confirm our breakfast. But overall they have a good frontliner.",Ulasan terverifikasi dari tiket.com
39,4,RI,9 Mei 2025,Lainnya,"5,0","kalau ada konser di hall bekasi , emang paling gampang nginep nya disini",Ulasan terverifikasi dari tiket.com
39,5,Malindah Ulandari,5 Mei 2025,Trip bareng Teman,"4,6",Kebersihan terjamin. Rasa yang lezat.,Ulasan terverifikasi dari tiket.com
40,1,SK,5 Mei 2025,Trip Pasangan,"4,0",Bagus tempat nya nyaman,Ulasan terverifikasi dari tiket.com
40,2,Popon fatimah,1 Mei 2025,Trip Keluarga,"5,0","lampu kamarnya rada temaram kurang terang..tp kamarnya nyaman,bersih,rapih&stafnya ramah2,breakfastnya makanannya enak2 rasanya dan byk variasinya..",Ulasan terverifikasi dari tiket.com
40,3,Lia Nathalia,1 Mei 2025,Trip Keluarga,"5,0",Kebersihannya sangat mencolok.,Ulasan terverifikasi dari tiket.com
40,4,DAN,27 April 2025,Trip Pasangan,"5,0",Kebersihannya tak tertandingi. Layanan pramutamu profesional. Kolam renang yang sangat bersih.,Ulasan terverifikasi dari tiket.com
40,5,Pada hari pertemuan,24 April 2025,Perjalanan Bisnis,"5,0","Nyaman , makanan bervariasi",Ulasan terverifikasi dari tiket.com
41,1,AI,20 April 2025,Trip Keluarga,"4,4","Hotel ini sangat nyaman dan menyenangkan untuk menginap. Pelayanannya bagus, stafnya ramah, dan sarapannya lumayan... semuanya baik-baik saja.",Ulasan terverifikasi dari tiket.com
41,2,Mutiara Andani,13 April 2025,Trip Keluarga,"5,0",Makanan super lezat. Keamanan anak terjamin.,Ulasan terverifikasi dari tiket.com
41,3,Muhammad Arrizal Septiawan,12 April 2025,Perjalanan Bisnis,"5,0","Dekat perbelanjaan, kamarnya nyaman, sarapannya enak!",Ulasan terverifikasi dari tiket.com
41,4,Zahra Mutiara,10 April 2025,Trip bareng Teman,"5,0","Sangat dekat dengan lokasi acara temu penggemar, kamar bersih, lokasi oke.",Ulasan terverifikasi dari tiket.com
41,5,Aprilia Kirana,9 April 2025,Trip Keluarga,"5,0",Parkir dengan penerangan yang baik. Kebersihannya tak tertandingi.,Ulasan terverifikasi dari tiket.com
42,1,M,6 April 2025,Trip Keluarga,"4,0",Pelayanan sangat baik. Tempatnya sangat nyaman.,Ulasan terverifikasi dari tiket.com
42,2,Dokter,6 April 2025,Trip Pasangan,"5,0","makanan enak, harga kamar affordable dan lokasi hotel strategis!",Ulasan terverifikasi dari tiket.com
42,3,DAN,4 April 2025,Trip Keluarga,"5,0","Ini mah hotel tempat favorite, nyambung ke mall pula.. Sssttt breakfast ya tiada banding 😍😍 Budget-friendly, premium comfort.",Ulasan terverifikasi dari tiket.com
42,4,Dyan Oy oy,4 April 2025,Trip Keluarga,"5,0",Cakepp lumyn bgus untuk liburan keluarga,Ulasan terverifikasi dari tiket.com
42,5,SL,28 Maret 2025,Perjalanan Sendirian,"5,0","Okkkkkkk bangettttt, bersihhhh rapihhhhh",Ulasan terverifikasi dari tiket.com
43,1,Veronica Cevs,22 Maret 2025,Perjalanan Sendirian,"5,0",Lokasi ideal. Aksesibilitas yang baik.,Ulasan terverifikasi dari tiket.com
43,2,Titus Maksi Aryono,17 Maret 2025,Trip Keluarga,"5,0",Sangat dimudahkan dan kemana mana banyak pilihan makanan,Ulasan terverifikasi dari tiket.com
43,3,Gema Suara Putramu,15 Maret 2025,Trip Keluarga,"4,6","Bersih, nyaman, aman dan cocok untuk keluarga.",Ulasan terverifikasi dari tiket.com
43,4,Gema Suara Putramu,15 Maret 2025,Trip Keluarga,"4,6","Bersih, nyaman, aman dan cocok untuk keluarga.",Ulasan terverifikasi dari tiket.com
43,5,Gema Suara Putramu,15 Maret 2025,Trip Keluarga,"4,6","Bersih, nyaman dan cocok utk keluarga.",Ulasan terverifikasi dari tiket.com
44,1,FR,15 Maret 2025,Trip Keluarga,"5,0",Fasilitas bar terbaik. Parkir sangat bersih. Tempat peristirahatan tepi kolam renang yang menenangkan.,Ulasan terverifikasi dari tiket.com
44,2,SP,11 Maret 2025,Perjalanan Bisnis,"4,0",All good. Akan kembali lagi.,Ulasan terverifikasi dari tiket.com
44,3,TC,9 Maret 2025,Perjalanan Sendirian,"5,0","Sudah bagus,agar dipertahankan",Ulasan terverifikasi dari tiket.com
44,4,sari novianti,2 Maret 2025,Trip Keluarga,"5,0",Keren sih next kesini lagi pasti,Ulasan terverifikasi dari tiket.com
44,5,Hary Purwanto,1 Maret 2025,Perjalanan Sendirian,"4,4",Lokasi ok Parkir ok Pelayanan ok Sarapan ok Minus ga ada kulkas ....,Ulasan terverifikasi dari tiket.com
45,1,Ade rismanto,26 Februari 2025,Perjalanan Bisnis,"5,0",Akses mudah ke tempat-tempat terkenal.,Ulasan terverifikasi dari tiket.com
45,2,DAN,25 Februari 2025,Trip Pasangan,"5,0",Interior bagus banget. Lingkungan kolam tenang. Kebersihan di seluruh area hotel. Staf yang ahli dan penuh energi positif.,Ulasan terverifikasi dari tiket.com
45,3,SR,19 Februari 2025,Perjalanan Sendirian,"5,0",Fasilitas ramah keluarga. Fasilitas ramah keluarga.,Ulasan terverifikasi dari tiket.com
45,4,Rika Maleni,19 Februari 2025,Trip Pasangan,"4,0","Worth the price, staff ramah, lokasi menyatu dgn Mall jadi gampang klo ada yg dicari tinggal turun, sayangnya makanan sedikit variasinya",Ulasan terverifikasi dari tiket.com
45,5,KS,19 Februari 2025,Perjalanan Bisnis,"5,0","Sarapan bervariasi. Makanan khas yang lezat. Biaya terjangkau, sensasi mewah.",Ulasan terverifikasi dari tiket.com
46,1,Barat Laut,18 Februari 2025,Perjalanan Bisnis,"5,0",Sangat strategis untuk ada pekerjaan di tengah kota Bekasi,Ulasan terverifikasi dari tiket.com
46,2,Aku jadi gila.,18 Februari 2025,Perjalanan Sendirian,"5,0",Suasana bersih dan menyegarkan. Ada area bermain anak.,Ulasan terverifikasi dari tiket.com
46,3,LT,18 Februari 2025,Trip Pasangan,"4,0","Kebersihan terbaik. Kamar bersih dan sangat terawat. Parkir ramah lingkungan. Penawaran super. Sangat rekomen, staffny sangat ramah, terhubung dengan mall juga❤ Kamar bersih dan sangat terawat.",Ulasan terverifikasi dari tiket.com
46,4,dan kamu,15 Februari 2025,Trip Pasangan,"5,0","Tempat bersih, pelayanan ramah dan fasilitas lengkap",Ulasan terverifikasi dari tiket.com
46,5,Alfi Soka Hananti,10 Februari 2025,Trip bareng Teman,"5,0",Fasilitas lengkap untuk anak-anak. Menu internasional spesial.,Ulasan terverifikasi dari tiket.com
47,1,NM,10 Februari 2025,Trip bareng Teman,"4,0",Terletak di kawasan industri.,Ulasan terverifikasi dari tiket.com
47,2,SMA,9 Februari 2025,Lainnya,"5,0","Pelayanan Ramah, Sangat Membantu; Kamar Nyaman, Cukup Bersih, Lampu Terang (Tidak Temeram); Masakan Restoran Enak (Nasi Goreng, Jus Jambu, Omelet); Toilet Bersih, Kering, Nyaman",Ulasan terverifikasi dari tiket.com
47,3,PP,3 Februari 2025,Trip Keluarga,"5,0","Menginap disini karena ada kondangan.. Untuk fasilitas oke.. Ada kolam renang, panahan, golf mini.. Sarapannya variatif.. Staff cekatN ambil piring kosong.. Kebersihan kamar jg oke..",Ulasan terverifikasi dari tiket.com
47,4,A,2 Februari 2025,Trip Pasangan,"5,0",Fasilitas dengan kebersihan oke banget. Fasilitas spa sangat bagus. Kolam renang anak aman. Suasana kolam sangat cantik. Pilihan sarapan lengkap.,Ulasan terverifikasi dari tiket.com
47,5,ITU,2 Februari 2025,Trip Keluarga,"4,4","Kidz friendly, banyak fasilitas bermain.",Ulasan terverifikasi dari tiket.com
48,1,KAMI,1 Februari 2025,Trip Keluarga,"5,0","Staf perhatian banget ke anak-anak. Area yang aman dan bersih. Harga murah, kualitas tinggi.",Ulasan terverifikasi dari tiket.com
48,2,HG,30 Januari 2025,Perjalanan Sendirian,"5,0",Menu nikmat dan berkelas. Area parkir terjaga baik.,Ulasan terverifikasi dari tiket.com
48,3,Pengampunan Luar Biasa dari Tuhan,30 Januari 2025,Trip Keluarga,"5,0","Cozy tempatnya, pegawainya ramah, so happy liburan di Santika",Ulasan terverifikasi dari tiket.com
48,4,Mareta Fitria,29 Januari 2025,Trip Keluarga,"5,0","Hotel bagus. Lokasinya strategis. Kamarnya sangat bersih. Kamar mandinya luas. Staff hotel ramah. Menu sarapannya bervariasi dan enak. Fasilitas lengkap, cuma kemaren pas nginap kolam renangnya sedikit kotor. Overall sangat puas menginap disiniLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
48,5,Yazid Fahmi,22 Januari 2025,Trip Keluarga,"1,0","Oke, suasana santai untuk keluarga.",Ulasan terverifikasi dari tiket.com
49,1,Adriano Rusfi,21 Januari 2025,Trip Pasangan,"4,8",Santika dimanapun selalu elegan. Dan sarapannya memuaskan,Ulasan terverifikasi dari tiket.com
49,2,Ramadhan Wahid,21 Januari 2025,Trip bareng Teman,"4,0",Sesuai lah dengan uang yang d keluarkan,Ulasan terverifikasi dari tiket.com
49,3,YUSEVA SARIATI,18 Januari 2025,Lainnya,"5,0",Sering banget nginep dihotel ini. Bahkan pernah sampai seminggu karena emang meeting roomnya disitu. Lokasi sangat mudah diakses. Keluar toll langsung dapet dech. Posisi gesung diatas Mall sehingga memudahkan kita beli keperluan atau makan malam. Menu makan siang paling asik adalah bakwan gorengnya. Sayangnya cuma disediakan siang hariLihat lebih sedikit,Ulasan terverifikasi dari tiket.com
49,4,PP,15 Januari 2025,Lainnya,"5,0",Area yang tenang. Tidak ada gangguan suara dari luar. Pelayan yang ahli dan hangat.,Ulasan terverifikasi dari tiket.com
49,5,NS JEMMY NAINGGOLAN,13 Januari 2025,Trip Keluarga,"5,0","Hotel strategis, di tengah kota, gabung dengan mall, breakfast lengkap.",Ulasan terverifikasi dari tiket.com
50,1,ign surya utama,12 Januari 2025,Perjalanan Sendirian,"5,0",Kamar bersih banget.,Ulasan terverifikasi dari tiket.com
50,2,SH,11 Januari 2025,Perjalanan Sendirian,"5,0",Nuansa sangat elegan.,Ulasan terverifikasi dari tiket.com
50,3,ign surya utama,11 Januari 2025,Perjalanan Sendirian,"5,0",Fasilitas bayi lengkap. Kamar besar dan luas.,Ulasan terverifikasi dari tiket.com
50,4,Subhan Saori,9 Januari 2025,Perjalanan Sendirian,"5,0",Kamarnya bersih dan nyaman,Ulasan terverifikasi dari tiket.com
50,5,ZF,9 Januari 2025,Trip Keluarga,"5,0","Lingkungan sangat bersih terjaga. Kamar keluarga besar. Lingkungan ramah keluarga. Budget-friendly, kenyamanan premium.",Ulasan terverifikasi dari tiket.com
51,1,ZF,9 Januari 2025,Trip Keluarga,"5,0",Menu lezat dan oke banget. Sentuhan vintage. Santai di pinggir kolam terasa tenang. Staf ahli dalam bidangnya.,Ulasan terverifikasi dari tiket.com
51,2,ZF,9 Januari 2025,Trip Keluarga,"5,0","Rapi banget. Harga murah, pengalaman tak terlupakan. Kebersihan terjaga. Pelayan yang sigap.",Ulasan terverifikasi dari tiket.com
51,3,Ronny Adi Saputra,8 Januari 2025,Trip Pasangan,"5,0",Woooow hotelnya bagus,Ulasan terverifikasi dari tiket.com
51,4,DW,8 Januari 2025,Trip Keluarga,"5,0",Kamar besar dan luas. Suhu air pas. Kebersihan dijaga dengan baik. Mgkn air yg di kolam renang di cek terus ya.,Ulasan terverifikasi dari tiket.com
51,5,DAN,7 Januari 2025,Perjalanan Sendirian,"5,0",Kamar Bersih. Sarapan enak. Fasilitas Ok. PAS semua deh pokoknya. Sangat rapi dan teratur. Staff penuh keramahan.,Ulasan terverifikasi dari tiket.com
52,1,DRAMENRA DRAMENRA,5 Januari 2025,Trip Keluarga,"4,0",Okee makananya kurang lengkap hehehhe Overalll nyaman,Ulasan terverifikasi dari tiket.com
52,2,LR,4 Januari 2025,Perjalanan Sendirian,"4,0",Fasilitas hiburan terbaik. Harga bersaing.,Ulasan terverifikasi dari tiket.com
52,3,NC,4 Januari 2025,Trip Keluarga,"5,0","Bagus, Bersih, Nyaman",Ulasan terverifikasi dari tiket.com
52,4,Egi Rezeki Ramadhana B,2 Januari 2025,Trip Pasangan,"3,0",Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres.,Ulasan terverifikasi dari tiket.com
52,5,Ahmad Isnandar,2 Januari 2025,Trip Keluarga,"3,0",Lumayan cuma dapat kamar yg ga bisa lihat view luar. Ketutup tembok,Ulasan terverifikasi dari tiket.com
53,1,Ratna Kusuma Ningsih,2 Januari 2025,Trip Keluarga,"3,8","💞Untuk kebersihan ok dong 💞Untuk pelayanannya sangat ok banget, terutama mas resepsionis nya sangat ramah dan membantu lupa saya siapa namanya, untuk mas nya terimakasih semoga sehat selalu🙏 💞lokasi strategis 💞untuk fasilitas nya ini yang kurang, nggak sesuai sama yang di options tiket. Com 🔰Setrika, jubah mandi tidak ada 💞Untuk harga masih wajar wajar saja karena memang momen tahun baru pasti ada kenaikan hargaLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
53,2,Edward Baru,1 Januari 2025,Perjalanan Sendirian,"5,0",Setiap menunya sangat lezat. Suasana tradisional tapi modern. Lingkungan yang menyenangkan.,Ulasan terverifikasi dari tiket.com
53,3,Retno Pujiastuti,1 Januari 2025,Trip Keluarga,"5,0",Makanannya enak... kamar bersih,Ulasan terverifikasi dari tiket.com
53,4,SEBAGAI,30 Desember 2024,Trip Keluarga,"5,0",Tersedia buffet sarapan. Kolam renang cocok untuk menghilangkan penat. Kamar sangat bersih. Resepsionis profesional.,Ulasan terverifikasi dari tiket.com
53,5,Anak laki-laki Anak laki-laki,30 Desember 2024,Trip Pasangan,"5,0",Kamar super bersih. Pelayan yang ramah dan tepat waktu.,Ulasan terverifikasi dari tiket.com
54,1,A,30 Desember 2024,Trip Pasangan,"5,0",Kualitas sprei sangat baik. Menu nikmat dan berkelas. Dekat dengan wisata. Tampilan kolam yang mengundang. Lingkungan menyenangkan.,Ulasan terverifikasi dari tiket.com
54,2,A,30 Desember 2024,Trip Pasangan,"5,0",Standar kebersihan luar biasa. Lingkungan bersih dan aman banget. Suasana hidup. Sarapan berkualitas. Staf penuh perhatian.,Ulasan terverifikasi dari tiket.com
54,3,kedamaian ely,30 Desember 2024,Trip Keluarga,"5,0",Dekat dengan restoran.,Ulasan terverifikasi dari tiket.com
54,4,kedamaian ely,30 Desember 2024,Trip Keluarga,"5,0",Desain ramah lingkungan.,Ulasan terverifikasi dari tiket.com
54,5,Raesita Raesita,28 Desember 2024,Trip Keluarga,"5,0","Pelayanan oke, kamar oke.. sarapan enak",Ulasan terverifikasi dari tiket.com
55,1,Marini Lestari Kristina lubis,28 Desember 2024,Trip Keluarga,"4,0",Lokasi yang nyaman. Parkir terbuka luas.,Ulasan terverifikasi dari tiket.com
55,2,SR,27 Desember 2024,Trip Keluarga,"5,0",Kebersihan kamar sangat dijaga. Area bermain anak menyenangkan.,Ulasan terverifikasi dari tiket.com
55,3,NK,27 Desember 2024,Trip Keluarga,"4,0",Pintu toilet rusak ga bisa dikunci. Ada kecoa kecil 2ekor di toilet,Ulasan terverifikasi dari tiket.com
55,4,Novita Akhirani,26 Desember 2024,Trip Pasangan,"5,0","Bersih,nyaman,dan makanannya enak2",Ulasan terverifikasi dari tiket.com
55,5,Indah Rahayu,25 Desember 2024,Trip Pasangan,"4,0","Kamarnya bersih bagus, top deh stafnya juga ramah2",Ulasan terverifikasi dari tiket.com
56,1,DARI,22 Desember 2024,Lainnya,"4,0",Tempat terbaik. Interior trendy.,Ulasan terverifikasi dari tiket.com
56,2,Muhammad Arif,21 Desember 2024,Trip Keluarga,"4,0",Ruang bersih dan cerah banget.,Ulasan terverifikasi dari tiket.com
