page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
193,2,Aulia M Khatami,23 Mar 2021,Trip Keluarga,"3,0","hotel lama, tapi cukup nyaman",Verified review from tiket.com
193,3,Pran Wahyudi,28 Feb 2021,Trip Keluarga,"3,0","Sarapan diambilin oleh staff Hotel, mungkin karena Pandemi kali Ya, yg lain sich Oke...",Verified review from tiket.com
193,4,DW,21 Feb 2021,Trip Keluarga,"3,0",So so. Sekedar gelas untuk gosok gigi aja pake gelas plastik bekas air mineral.,Verified review from tiket.com
193,5,Reni Nopsianti,9 Feb 2021,Trip Keluarga,"3,0","parkirnya agak ribet krn sikon parkiran yg memutar, lampu2 krg banyak jd malam kesannya agak serem tp kamarnya lumayan nyaman dan Bellboy nya ramah pisan, Overall baik",Verified review from tiket.com
194,1,Sarti,13 Aug 2018,Lainnya,"3,0","Hotel dengan penerima tamu yang sangat sopan dengan pakaian yang juga rapi banget, aku suka dengan pelayanan dan sambutan para pegawai hotel di sini.",Verified review from tiket.com
194,2,Adam,18 Mar 2018,Lainnya,"3,0","Sarapan gratis yang disajikan setiap pagi di hotel ini sungguh lezat. Fasilitas bagi gue oke dan puas, dan gue juga bisa menikmati layanan internet akses gratis yang di sediakan oleh pihak hotel ini.",Verified review from tiket.com
194,3,Surti .S,30 Dec 2017,Lainnya,"3,0","Hotel ini mempunyai banyak pilihan kamar yang istimewa, dan juga kamar yg saya tempati ini ckup luas dengan tatanan yang menarik, terutama kamar mandinya yang sangat bersih dan kasur yang empuk dan cukup luas untuk saya.Lihat lebih sedikit",Verified review from tiket.com
194,4,Putri kemalasari,18 Mar 2020,Trip Keluarga,"2,8","pengalaman kami di santika, kasur kami minta yg king size karena bawa anak. yang ada di gabung kasurnya, jadi anak saya ketika tidur di tengah berasa jeblos di tengah. kalo gak ada king size makanan sarapan untuk anak anak kurang karena itu restoran kan gak hanya dewasa apalagi weekend aktivitas untuk anak anak juga gak ada Lihat lebih sedikit",Verified review from tiket.com
194,5,YD,25 Dec 2019,Trip Keluarga,"2,8","Receptionis kurang ramah terhadap anak kecil tidak menyala padahal anak ke ilnya sudah mengajak ngobrol dia hanya diam saja, saat check in maupun check out, sangat jauh berbeda dengan santika malang staff nya ramah semua, kalau santika bandung reseptionis magal senyum dan ngomongnya irit klo staff yg lain baikLihat lebih sedikit",Verified review from tiket.com
195,1,Paulus David Tjuatjadinata,23 Jul 2024,Trip Keluarga,"2,8","Iya, mesti harus di rubah suasana dan kondisi hotel nya yang mungkin cukup lama… biar ada sedikit renovasi…🙏🏻🙏🏻🙏🏻",Verified review from tiket.com
195,2,Inge Sulistiawati,26 May 2021,Trip Solo,"2,8",kamar nyaman dan bersih tapi sayang kebagian d kamar yg berisik dengan mesin air kolam dan bunyi juit listrik yg sangat mengganggu telinga,Verified review from tiket.com
195,3,Ali Misbah,19 Jul 2025,Trip Keluarga,"2,6","Tragedi, ga jadi masuk. salah input tanggal, minta refund ga bisa, minta reschedule juga ga bisa.. sudah minta ke tiket.com nya , minta ke pihak hotelnya juga. Semuanya batu dan ga mau lunak. selebihnya reviewnya ya gimanaLihat lebih sedikit",Verified review from tiket.com
195,4,Ahmad Iqbal,3 Aug 2024,Trip Keluarga,"2,6","Kamar mandi bau closed , seperti bau got Hotel terlihat tua , security basement tdk ada yg mengatur parkir",Verified review from tiket.com
195,5,Winda Rahmawati,22 Jun 2022,,"2,6",Agak serem ya say hotelnya horor2 gtu suasannya,Verified review from tiket.com
196,1,Ade Silvia,11 Jun 2022,,"2,6","lokasinya baik, namun hotel sudah terlalu usang, makanannya tidak enak",Verified review from tiket.com
196,2,TO,28 Dec 2020,Trip Keluarga,"2,6","Deskripsi di tiket.com dengan keadaan realnya ga sama 🙃👎 Katanya ada bedtubh tapi ternyata ga ada Kemarin ambil 3 kamar untuk keluarga. Salah satu kamar, pas udah dikasih card masuk kamar, lihat kamar, pintu terbuka dongg. Check in jam 12malam, lalu dpt kamar bgtu, buru2 panggil recepsionis Kami khawatir kamarnya ada org, ada piring bekas makanan juga depan pintu. Sudah minta opsi kamar lain namun penuh sehingga dipilihin kamar yg jauh bgt dari rombongan. Sehingga kami memutuskan tetep pakai kamar yg terbuka itu, cuma minta dibersihkan ulang, lalu kami nunggu lg deh dibersihin. Masuk kamar jam 1 malam 😂 Kecewanya sih dikira ada bedtubh request anak2 yg karna ga bisa ke kolam renang. Tapi ternyata deskripsi nya ga sesuai. Tau gt cari kamar yang bener2 ada bedrubhnya. Juga Bangunan juga sepertinya sudah lama.Lihat lebih sedikit",Verified review from tiket.com
196,3,SA,21 Dec 2020,Perjalanan Bisnis,"2,6",air keran mandi nya di kamar 107 seperti gerimis hujan keluar nya..... gedung tua msh banyak hotel bintang 2 di bandung yg lebih ok.... nyesel,Verified review from tiket.com
196,4,IJ,27 Apr 2019,Trip Keluarga,"2,6","Sampai di hotel : 1. disambut resepsionis yg kurang ramah. 2. Ruangan dengan bangunan lama. 3. Cek out Untuk yg menyukai bangunan2 lama saya rasa hotel ini cocok, cuma kalau suka dengan bangunan modern, bisa cari hotel yg lain atau mungkin minta kamar yg lebih bagus. Mungkin harga yang saya dpt sepadan dengan kamar yg saya dapat. Lihat lebih sedikit",Verified review from tiket.com
196,5,Linda Octavia Tanuwidjaja,4 Aug 2023,,"2,4","Kecewa dengan servicenya. Sudah request handuk utk berenang dengan mendatangi langsung staff, tapi handuk tidak kunjung diberikan. Parah ya.. Masalah roomkey juga ribet harus dititip2 klo pergi. Swimming pool kecil, seperti hanya formalitas saja ada kolam di hotel.Lihat lebih sedikit",Verified review from tiket.com
197,1,Riawati,7 Feb 2022,Trip Keluarga,"2,4","sarapan kurang variasi, shower k.mandi airnya kecil, air panas tdk stabil, pelayanan oke kita ambil 4 kamar tp kecewa",Verified review from tiket.com
197,2,Soripada Hutabarat,10 Sep 2021,Trip Keluarga,"2,4","tidak mencerminkan santika yang saya kenal, sepertinya kekurangan staff",Verified review from tiket.com
197,3,nurcahyo kristiantoro,22 Nov 2020,Trip Keluarga,"2,4","bgitu masuk kmr, bedcover n sarung bantal nampak bercak darah dampe tissue toilet yg msh rapi lipetan nya bgitu sy sobek ada bercak darah yg sama dgn bantal ac kmr sangat tdk dingin, tehnisi dtg sgt cepat lalu agak ada hembusan angin tp blk tdk dingin lg KAPOK!! Not recommendedLihat lebih sedikit",Verified review from tiket.com
197,4,victo lybianto,18 Jun 2019,Trip Keluarga,"2,4","- Suasana kamar seperti lampu perlu lebih diperhatikan, pencahayaan perlu ditambah dan design interior kamar kurang memenuhi ekspektasi harga. Hotel ini memiliki pelayanan dan lokasi yang baik",Verified review from tiket.com
197,5,febrina g i marbun,16 Jul 2025,Trip Keluarga,"2,2","Maaf untuk review hotel santika bandung saya kasih bintang 2 ya kak.. karena untuk sekelas hotel range harga 900rban fasilitasnya kurang mantap. Divan kasur goyang, kamar dan luar ruangan sedikit beraroma apek karena bangunan lama.Lihat lebih sedikit",Verified review from tiket.com
198,1,AS,25 Jun 2022,Perjalanan Bisnis,"2,2","Parah org merokok di kamar dan berisik di koridor sampai jam 12 malem gak ada yg action, ac kamar karena central jd bau semua, bed nya enak sarapan mayan yg paling ok petugas di resto nya sama di parkiran dan housekeeping, yg laen belajar lagi deh sama orang2 iniLihat lebih sedikit",Verified review from tiket.com
198,2,IP,13 Dec 2021,Perjalanan Bisnis,"2,2",hotel di kota tpi sudah hotel lama kurang perawatan,Verified review from tiket.com
198,4,BW,18 Jun 2023,Trip Keluarga,"2,0","Old hotel, old environment, large rooms, best parking areas",Verified review from tiket.com
199,1,Vigan fajar,19 Jan 2023,,"2,0","Nunggu check in dari jam 2 baru bisa masuk kamar jam 4 sore bener"" jengkel , ditambah dikamar ada kecoa.",Verified review from tiket.com
199,2,Dr Elsa Widjaja,5 Jan 2023,,"2,0","Hotelnya sudah tua tapi harga hampir 1 juta ampun, lift aj goyang2 ngeri tolong diperbaiki",Verified review from tiket.com
199,4,MA,6 Jun 2022,,"2,0","kurang bersih, kamar mandi bau",Verified review from tiket.com
199,5,HP,4 Jan 2022,Perjalanan Bisnis,"2,0",Hotelnya kurang ok...,Verified review from tiket.com
200,1,Hendra Syahputra,25 Apr 2023,Trip Keluarga,"1,8",Burik kata anak saya. Proses cek ini sangat lama. Kamar mandi bau. Lift membuat pusing.,Verified review from tiket.com
200,2,FERDINAND POLIN,23 Mar 2021,Trip Keluarga,"1,8","sarapan kurang bervariasi dan sangat irit sekali, kami menginap 5hari 4 malam dan dengan sarapan yang seadanya = press budget, padahal dengan harga yang sama masih dapat menginap di hotel yang ternama dengan fasilitas yang lebih baik. pelayan pria di restaurant sangat tidak bersahabat dan jutek, ketika melayani breakfast seperti orang yang ketakutan makanan itu habis, padahal saya juga request hanya setengah sendok saji yang ukurannya tidak banyak. lebih baik hindari menginap dihotel ini, tidak sesuai dengan apa yang kita bayar!!!!Lihat lebih sedikit",Verified review from tiket.com
200,3,DD,3 Jan 2025,Trip Keluarga,"1,0",Sangat menyenangkan Dekat dengan kawasan perbelanjaan.,Verified review from tiket.com
200,4,Cynthia Saraswati,26 Feb 2024,Trip Pasangan,"1,0","Hotel nya ternyata tua, ga sesuai sama gambar di aplikasi, dapet kamar lantai 1 dan paling pojok, stay 2 malam dari malam pertama udh gabisa tidur, malam ke 2 jam 9 malam di gangguin hantu, pouch jatoh sendiri, pintu kamar mandi kebuka sendiri padahal pintunya dari kayu berat dan kaca, akhirnya mutusin checkout karena ga sanggup di gangguin hantu.Lihat lebih sedikit",Verified review from tiket.com
200,5,Cipta Lubis,28 Feb 2022,Trip Keluarga,"1,0","furnish kamar sudah jadul, interior juga sudah jadul. makanan saat serapan sangat minim,,sangat ngirit. ga worthed dengan harganya.",Verified review from tiket.com
