ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,review_char_len,num_present_aspects,Text_Review,Lokasi,Kenyamanan,Pelayanan,Kebersihan,Harga,Makanan,Fasilitas
2668,Agoda,Hotel Santika Depok,1/9/2014,215,1454,6,"itu adalah pengalaman menginap yang menyenangkan, semua staf yang saya temui sabar, ramah, membantu, sopan dan efisien. hotel ini membuat saya terkesan dengan layanan pribadi mereka; misalnya, mereka mengingatkan saya tentang sarapan ketika saya bangun terlambat dan membawa koran harian ke rumah anda setiap pagi dan menanyakan layanan lain yang diperlukan. dan ketika saya memesan sesuatu dari restoran atau panggilan apa pun untuk layanan binatu, staf akan datang dengan sangat cepat; jika terjadi penundaan mereka akan datang pada waktu yang dijanjikan (tidak lama juga). segala kekurangan akan dijelaskan secara menyeluruh dan sabar. kamar bersih dan tempat tidur bantal nyaman, saya sulit bangun karena sangat nyaman. koneksi wi-fi gratis gratis sangat cepat. hanya satu kekurangannya, tidak ada lemari es atau mini-bar di kamar saya dan pada awalnya diberitahu oleh resepsionis bahwa jenis kamar (kamar standar dan deluxe) yang saya tempati, tidak disediakan. tentu saja saya terkejut tetapi ketika saya bertanya kepada staf lain, mereka mengatakan bahwa hotel ini masih baru (berusia 4 bulan) dan di masa depan, kulkas atau mini-bar akan disediakan untuk semua tipe kamar. semoga itu benar. saya yakin tidak semua tipe kamar tersedia sepenuhnya. tapi secara umum, saya mendapatkan pengalaman menginap yang baik dan pasti akan mempertimbangkan untuk menginap di sana lagi ketika sudah lengkap (dengan mini-bar) atau pilihan kamar yang lebih besar.",none,positif,positif,positif,positif,netral,netral
2324,Agoda,Hotel Santika Cirebon,2/24/2013,212,1450,6,"kami kembali menginap di hotel ini untuk kedua kalinya. awalnya abang becak yang mengantar kami ke hotel sempat ragu masuk ke pelataran, tetapi dengan sigap dan murah senyum satpam hotel mempersilahkan abang becak untuk segera masuk menurunkan penumpang di depan lobi, tidak lupa mengucapkan selamat datang kepada kami. walau kami tahu sebenarnya ada fasilitas antar jemput hotel-stasiun/ terminal/ lokasi lain (khusus dalam kota cirebon), tetapi kami memilih naik becak untuk lebih menikmati suasana kota cirebon. pada kunjungan kedua kami disuguhi minuman selamat datang berupa jus buah. kamar mandi yang dulu sempat bermasalah tidak kami dapati kali ini. pilihan menu makanan masih sedikit, harga sedikit mahal dengan status hotel bintang tiga, tetapi rasa masakan yang kami pesan tidak mengecewakan. suasana kamar nyaman, fasilitas berenang gratis, fitnes gratis, antar jemput tamu ke penjuru kota cirebon gratis, dengan atau tanpa tips kepada supir pelayanan kepada tamu tetap sangat ramah dan bersahabat. pelayanan in room dining juga tergolong cepat. menu sarapan pagi bervariasi dan menu lokal selalu berbeda setiap harinya kecuali nasi jamblang pasti selalu tersedia setiap pagi. variasi menu sarapan standar bintang tiga, rasa juga lumayan. fasilitas antar ke stasiun ketika cek out kami gunakan dengan gratis, dengan tidak mengurangi keramahan staf dan supir hotel. kalau mampir ke cirebon kami merekomendasikan hotel ini untuk ditinggali.",netral,positif,positif,none,netral,netral,positif
10634,Traveloka,Hotel Santika Depok,11/21/2018,183,1100,6,"tempatnya sangat strategis karena kemana saja dekat, ke mal tinggal turun, ke kafe atau ke mal lain pun dekat, untuk pelayanan sangat baik, staf ramah dan sangat membantu. kamar pun bersih dan semua furniture dan elektronik semua baik, air conditioner dingin, televisi bersih tetapi beberapa channel tidak bisa ditonton, dan bisa colok usb juga. kamar mandi bersih, semua alat berfungsi dengan baik, tapi agak sempit. untuk makanan room service cukup beragam dan porsinya lumayan sedikit, walaupun mahal tetapi rasanya baik. breakfast pun makanannya beragam, kebanyakan sih so-so, tapi ikan sambal matahnya enak sekali, juara! fasilitas hotel lumayan, walaupun pool agak kecil dan alat gym hanya 2, alat gym berfungsi dengan baik. what i don't understand is the pool bar, wore is the pool bar exactly? because i don't see it. and the wi-fi is so buruk here. once they have a bagus speed and suddenly 10 minutes later the wi-fi can't even send a text message. but, overall, it's so bagus, but would love to sie the wi-fi improved once i decided to stay here again. would love to visit again next time.",positif,positif,positif,positif,none,positif,negatif
403,Agoda,Hotel Santika Bandung,5/30/2012,179,1180,6,"secara keseluruhan, saya memiliki pengalaman yang baik menginap di sini. ini adalah hotel tua, jadi fasilitasnya sudah ketinggalan zaman. namun mereka mencoba memperbarui interiornya (tv layar datar, seprai bersih, sofa baru, dll). umumnya bersih. aku menemukan sesuatu yang awalnya tampak seperti pasir di dekat rangka tempat tidur, dan kemudian aku menyadari bahwa itu adalah butiran kayu. saya curiga mungkin ada rayap. saya memesan kamar deluxe bisnis. kamarnya luas tapi mejanya sangat kecil, dan tidak ada bak mandi. pemandangan dari kamar ( 119) buruk: tembok tetangga. lokasinya luar biasa, tepat di pusat kota. berjalan kaki ke bip mall dan pusat factory outlet (jalan riau). pilihan menu layanan kamar sangat buruk. namun, ketika ada begitu banyak restoran bagus di luar hotel, makan di luar menjadi mudah. mini barnya sangat jarang diisi. jika ingin tidur di akhir pekan hindari kamar di lantai 1, karena bersebelahan dengan kolam renang yang paginya ramai dikunjungi anak-anak. panggilan jam 9 setiap hari untuk menawarkan perawatan spa agak mengganggu. stafnya luar biasa: sangat sopan, penuh hormat dan membantu. apakah saya akan tinggal di sana lagi? mungkin tidak.",positif,negatif,positif,positif,none,negatif,netral
1130,Agoda,Hotel Santika Bogor,3/30/2013,167,1132,6,"staf hotel santika termasuk yang ramah, paling ceria dan suka membantu yang akan anda temukan. benar-benar menawan dan ramah, dengan senyuman yang selalu siap sedia! lokasinya juga bagus, cukup jalan kaki ke kebun raya bogor dan terminal bus bogor, serta berdekatan dengan ipb dan pusat perbelanjaan yang bagus. hotel ini cerah, modern, bersih, dan terawat dengan baik. sarapan prasmanan sangat enak. tempat tidur, seprai, dan bantal sangat bagus. tapi, kenapa semuanya begitu kecil di hotel ini? lobi kecil. kamarnya kecil. kamar mandinya kecil. televisi kecil. ruang lemari terbatas. ""pusat kebugaran"" kecil. jika anda tertarik untuk mengurangi jejak karbon, ukuran kecil dari hotel ini akan menarik. hotel ini hanya memiliki dua lift yang lambat, jadi menunggu bisa lama hanya untuk naik dan turun. dindingnya tipis; lorong-lorong berisik dan membanting pintu bisa mengganggu. secara keseluruhan, hotel ini memiliki beberapa aspek yang sangat bagus dan beberapa di antaranya agak membuat frustrasi. tergantung pada apa yang penting bagi anda, hotel ini bisa menjadi luar biasa atau mengecewakan. rata-rata: rata-rata hingga baik.",positif,negatif,positif,positif,none,positif,negatif
1475,Agoda,Hotel Santika Bogor,7/26/2020,165,1065,6,"menurut saya lokasi sangat strategis, ditengah kota dan deket kebon raya bogor. saya menginap dengan keluarga di sweet room karena full katanya shg di upgrade di kelas president room. ruangan besar dan cukup nyaman, namun beberapa hal yang bikin tidak nyaman, antara lain untuk sekelas ruangan ini: belum terlihat adanya kemewahan fasilitas, layar televisi dengan gambar yang buruk, bintik2 dan goyang, perlu ganti provider yang lbh baik karena tampilannya sangat buruk dan kelihatan kuno, air conditioner ruangan juga kelihatan dah kuno shg harus panggil petugas karena kurang dingin, fasilitas yang ada sperti welcome drink or free bufee drink juga tidak ada. ketiga kedatangan kami karena banyak bawa perlengkapan koper tanya cs ada porter or office boy tidak di bilang tidak ada, tapi ternyata ada security yang bantu tidak sinkron dengan petugas cs. saya book lewat agoda dan book dengan 3 dewasa spertinya harga sudah include karena lbh mahal dibanding yang 2 person. tapi nyatanya tetap harus nambah biaya untuk sarapan pagi. tolong diperbaiki lagi layananny",positif,netral,netral,none,netral,negatif,negatif
1267,Agoda,Hotel Santika Bogor,9/17/2011,146,962,6,"lokasinya tepat di samping pintu keluar tol, terhubung langsung dengan mall, dan dekat dengan kebun raya. namun, dibutuhkan waktu sekitar 10 hingga 15 menit berjalan kaki ke kebun raya, namun jalurnya sangat kotor. hotelnya baru dan lobi serta kamarnya bersih. kamarnya superior, tapi tidak ada kulkas. tidak ada bak mandi. kolamnya kecil dan saya tidak ingin masuk ke dalamnya. sarapan prasmanan sangat besar untuk hotel dengan harga ini. kebetulan kamar yang saya tempati dekat dengan air conditioner atau semacamnya, dan suara dentumannya terdengar setiap beberapa menit, sehingga saya tidak bisa tidur nyenyak. walaupun kamar menghadap pintu keluar jalan raya, adzan cukup berisik dan saya tidak bisa tidur nyenyak. secara keseluruhan, ini terasa seperti hotel bisnis biasa, dan saya rasa saya tidak ingin tinggal di sana lagi, tetapi jika saya diberitahu bahwa ini adalah satu-satunya hotel yang akan saya tinggali, saya tidak akan memiliki keluhan apa pun.",positif,positif,none,netral,netral,netral,netral
8889,Traveloka,Hotel Santika Cirebon,8/6/2025,145,947,6,"menginap semalam untuk perjalanan singkat. harga kamarnya memang agak pricey 864 sekian (termasuk pajak) untuk kamar deluxe room king). butuh hotel yang dekat dengan stasiun, naik goride berangkat 5. 26 subuh, 5. 31 sudah sampai stasiun cirebon kejaksaan. hotelnya di dekat pusat kota, seperti mal csb, grage, bahkan stasiun. saya menginap untuk 4 orang dewasa, sofanya bisa dipakai untuk tidur. bantal 4, dan ada tambahan bantal panjang di lemari. handuk 2 besar, 2 kecil. bisa pinjam setrika. ada kulkas, shower ada 2, air panas banget, air conditioner dingin banget, wi-fi-nya per kamar jadi password-nya nama pemesannya. kamarnya juga luas, bisa untuk meletakkan koper di lantai, dan ada tempat salat jamaah 2-3 orang dewasa. makanannya, nambah per orang untuk sarapannya cuma rp100. 0 jangan lupa makan kuitiau siram mungkin kapan-kapan bisa nambahin menu khas cirebon, empal gentong atau nasi jamblang? overall baik nginep di santika cirebon",positif,positif,positif,positif,none,positif,positif
2368,Agoda,Hotel Santika Cirebon,1/26/2012,141,968,6,"kami tinggal 2 malam di hotel tersebut pada waktu tahun baru imlek dan sangat menyukai suasananya. lobi hotel luas dengan banyak sofa dan angin berhembus menimbulkan rasa nyaman. staf hotel sangat membantu, termasuk dalam hal mencarikan transportasi lokal (becak). dikamar anak kami, pipa wastafel bocor dengan segera diperbaiki. kolam renangnya bersih dan airnya hangat, sehingga walaupun musim hujan, kami menikmati berenang disana. tempat parkir mobil cukup luas sehingga suami saya tidak pernah menemukan kesulitan untuk parkir. makan pagi yang biasanya hectic di hotel manapun, tidak terasa demikian selama 2 hari berturut-turut. kekurangannya ""tidak adanya handuk tangan/wash lap"" di kamar mandi, satu2nya handuk yang tersedia hanya untuk mandi. harga makanan di restoran (room in service) terasa sangat mahal, kami harus membayar 36. 0 idr untuk 3 potong pisang goreng. walaupun demikian, kami akan menginap kembali di hotel santika cirebon bila berlibur disana",none,positif,positif,positif,negatif,netral,positif
694,Agoda,Hotel Santika Bogor,5/11/2024,140,870,6,"menginap yang kedua kali nya di hotel santika bogor, pelayanan, keramahan, kebersihan, kenyamanan dan keamanan nya tetap terjaga. dapat harga promo 700ribu per kamar di saat weekend panjang. dapat kamar satu lantai dengan restoran dan kolam renang. kondisi kamar dan kamar mandi sangat bersih dan wangi, pelayanan security, room boy, receptionist, waiter, office boy nya sangat ramah. sarapan nya banyak menu dan enak semua. kekurangan nya lift nya terlalu kecil untuk sekelas hotel bintang 4, sehingga hanya muat 4 orang saja (membuat lama antri menuggu lift) dan pintu akses ke mall botani nya hanya melalui lift ke basement yang mana lift nya harus menunggu lama antrian dengan tamu hotel yang dari lantai atas ataupun sebalik nya dari lobby. seharus nya di berikan akses tangga jalan ke basement untuk ke mall botani ataupun ada akses pintu dari lobby ke mall botani",none,netral,positif,positif,positif,positif,negatif
6485,Traveloka,Hotel Santika Bandung,12/13/2017,140,930,6,"hotelnya nyaman strategis, petugas2nya mulai dari front office, house keeping, room service sampai kitchen nya ramah dan menyenangkan, menu2 makanan breakfast-nya enak-enak semua setiap hari ganti menu masakannya, chef dani nya ramah dan baik serta tidak pelit ilmu tentang kuliner yang dimasaknya, spa nya bagus saya dilayani oleh mba eva pijetannya bisa bikin rilex dan tidur pulas, arsitekturnya bagus tropis banyak ruang hijau terbuka nyaman dan tetap sejuk lobby dan lift nya harum aromaterapi, kolam renang dan fitnes nya bersih, kebetulan saya menginap di kamar yang mengadap ke arah riau junctin nyaman sekali sampai saya extand 1 hari lagi. kamar tidur dan kamar mandi bersih sekali jadi saya dan suami puas sekali menginap di hotel santika bandung ini next kunjungan selanjutnya kita akan kesini lagi, sukses selalu untuk santika bandung dan kami akan merekomendasikan hotel ini untuk keluarga/teman/sahabat/ kolega kami",positif,positif,positif,positif,none,positif,positif
9067,Traveloka,Hotel Santika Cirebon,12/29/2021,135,869,6,"menginap 2 malam. late check in di jam 7an malam, berjalan mulus untuk cek in tanpa kendala. dapat kamar dilantai 4, ranjang besar, bebas rokok, sesuai request melalui aplikasi. fasilitas kamar cukup lengkap. paling yang tidak ada handuk muka aja, sisanya ada semua, kulkas, air mineral 4, sanitary kamar mandi, bagus lah. yang bawa motor sama mobil parkirannya ada, tapi yang basement kayaknya ada, tapi tidak dipake sepertinya untuk parkir. jd parkir diluar. mantapnya di cuciin, bagus. sarapan lumayan, ganti menu dihari beda. lomasi hotelpun bagus, bisa kulineran dekat sini ljmayan banyak, saya jalan kaki keliling ke alun-alun juga bisa (sekitar 15 menit jalankaki) total sejaman sih keliking ke stasiun sampai ke empal gentong krucuk sana jalan kaki, hehehe bagus untuk stay cation. ini hotel santika cirebon luas banget dibanding yang bandung atau jogja, bagus.",positif,positif,positif,positif,none,positif,positif
2678,Agoda,Hotel Santika Depok,12/2/2013,132,855,6,"hotel ini berada di selatan jakarta, dekat universitas indonesia. tidak ada banyak alasan untuk tinggal di sini kecuali di konferensi atau mengunjungi universitas, tetapi untuk itu, ini adalah nilai yang luar biasa dengan kamar yang bagus dan sarapan yang berlimpah. ini adalah standar gaya yang bagus tetapi jauh dari pusat kota dan di kawasan komersial yang agak sibuk tanpa atraksi. hotel ini agak aneh karena resepsionis berada di lantai 3 dan kamar berada di lantai 27-29, tapi tidak apa-apa. itu tidak memiliki kulkas di kamar. petanya cukup salah: hotel ini tampak seolah-olah berada di seberang jalan dari stasiun, cukup berjalan kaki, namun sebenarnya jaraknya sekitar 4-5 kamu lebih jauh ke selatan dan di seberang jalan. hotel ini bersebelahan dengan mal berukuran sedang sehingga cocok untuk berbelanja dan beberapa resto dan jaringan standar.",positif,positif,netral,none,positif,positif,negatif
6243,Traveloka,Hotel Santika Bandung,2/26/2020,126,867,6,"hotel santika adalah pilihan utama saya saat berkunjung kemana pun. harga dan kualitas menjadi pertimbangan utama. kemarin adalah pertama kalinya setelah 4 tahun saya tidak menginap di santika. saya heran dengan kualitas pelayanannya yang berkurang drastis. apakah memang setelah 4tah ini santika menurunkan standar kualitasnya, atau hanya santika bandung yang kualitasnya tidak memuaskan (karena ini pertama kalinya saya menginap di santika bandung). dimulai dengan resepsionis yang kurang ramah saat saya check-in. lalu pada keesokan harinya ada dua tikus di area lantai kamar saya. diperparah saat saya buka kapmesin ada satu tikus lagi dalam kap mesin saya. kualitas makanan agak jauh dari santika biasanya. kamar mandi lembab. terakhir, hotel tersebut merupakan area macet, dan tidak ada sekuriti yang stand by untuk membantu tamu masuk hotel menembus kemacetan.",negatif,negatif,negatif,negatif,netral,negatif,none
