ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,text_model,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan
83,Agoda,Hotel Santika Bandung,1/8/2025,staf super ramah dan lokasi yang sangat dekat kemana2 sangat cocok untuk membawa keluarga,staf super ramah dan lokasi yang sangat dekat kemana2 sangat cocok untuk membawa keluarga,none,none,positif,none,positif,none,none
84,Agoda,Hotel Santika Bandung,1/5/2025,"lokasi hotel strategis, dan suka dengan arsitektur lama nya","lokasi hotel strategis, dan suka dengan arsitektur lama nya",none,none,none,none,positif,none,none
85,Agoda,Hotel Santika Bandung,1/5/2025,"semua staf ramah dan murah senyum, sarapan bervariasi dan lengkap tersedia hingga menit terakhir waktu sarapan. kamarnya bersih, tapi hotelnya semi outdoor jadi ada tokek yang masuk ke kamar, untung saya berhasil mengevakuasinya, mohon lebih diperhatikan lagi untuk kenyamanan pelanggan.","semua staf ramah dan murah senyum, sarapan bervariasi dan lengkap tersedia hingga menit terakhir waktu sarapan. kamarnya bersih, tapi hotelnya semi outdoor jadi ada tokek yang masuk ke kamar, untung saya berhasil mengevakuasinya, mohon lebih diperhatikan lagi untuk kenyamanan pelanggan.",none,netral,positif,none,none,none,positif
87,Agoda,Hotel Santika Bandung,12/30/2024,"terletak di pusat kota, dekat dengan restoran dan cafe serta segala tempat nongkrong","terletak di pusat kota, dekat dengan restoran dan cafe serta segala tempat nongkrong",none,none,none,none,positif,none,none
88,Agoda,Hotel Santika Bandung,12/13/2024,staf ramah dan sangat bantu,staf ramah dan sangat bantu,none,none,positif,none,none,none,none
89,Agoda,Hotel Santika Bandung,12/9/2024,"proses check in dan check out cepat. semua staf ramah dan membantu. lokasi bagus, mudah menemukan makanan dalam jarak berjalan kaki. letaknya berseberangan dengan riau junction. sarapan luar biasa dengan banyak variasi.","proses check in dan check out cepat. semua staf ramah dan membantu. lokasi bagus, mudah menemukan makanan dalam jarak berjalan kaki. letaknya berseberangan dengan riau junction. sarapan luar biasa dengan banyak variasi.",none,none,positif,none,positif,none,positif
90,Agoda,Hotel Santika Bandung,11/26/2024,menginap selama 2 malam dan mendapat pengalaman hebat. mudah untuk pergi ke setiap tempat terkenal,menginap selama 2 malam dan mendapat pengalaman hebat. mudah untuk pergi ke setiap tempat terkenal,none,none,none,none,positif,none,none
91,Agoda,Hotel Santika Bandung,11/15/2024,menikmati masa menginap kami di sini. sarapannya tersebar dengan baik. staf yang ramah,menikmati masa menginap kami di sini. sarapannya tersebar dengan baik. staf yang ramah,none,none,positif,none,none,none,positif
92,Agoda,Hotel Santika Bandung,11/5/2024,"pelayanan ramah dan fast respon jika butuh sesuatu, fasilitas lengkap, sarapan juga baik, hanya kebersihan fasilitas umum dan kamar mandi yang perlu lebih diperhatikan, next insya allah saya akan memilih tempat ini lagi dan mungkin di lokasi lain saya akan memilih santika, harga bersahabat, pelayanan dan fasilitasnya bagus.","pelayanan ramah dan fast respon jika butuh sesuatu, fasilitas lengkap, sarapan juga baik, hanya kebersihan fasilitas umum dan kamar mandi yang perlu lebih diperhatikan, next insya allah saya akan memilih tempat ini lagi dan mungkin di lokasi lain saya akan memilih santika, harga bersahabat, pelayanan dan fasilitasnya bagus.",netral,negatif,positif,positif,netral,positif,positif
93,Agoda,Hotel Santika Bandung,10/24/2024,"kamar baik, kebersihan baik. tempatnya strategis. tapi breakfast tidak enak sekali. makanan nya tidak enak, pilihannya cuma ada indonesia food","kamar baik, kebersihan baik. tempatnya strategis. tapi breakfast tidak enak sekali. makanan nya tidak enak, pilihannya cuma ada indonesia food",positif,positif,none,none,positif,none,negatif
94,Agoda,Hotel Santika Bandung,10/2/2024,sangat bagus dan direkomendasikan.,sangat bagus dan direkomendasikan.,none,none,none,none,none,none,none
95,Agoda,Hotel Santika Bandung,9/30/2024,"kamar membutuhkan lebih banyak pembersihan dan beberapa renovasi. variasi menu sarapannya baik, tapi agak hambar. namun letaknya di kawasan yang strategis dan tersedia tempat parkir yang cukup untuk para tamu.","kamar membutuhkan lebih banyak pembersihan dan beberapa renovasi. variasi menu sarapannya baik, tapi agak hambar. namun letaknya di kawasan yang strategis dan tersedia tempat parkir yang cukup untuk para tamu.",negatif,negatif,none,none,positif,positif,netral
96,Agoda,Hotel Santika Bandung,9/26/2024,"terima kasih untuk pak cucu selaku fb manager, juga kangen azizah selaku staf, dengan sambutan hangat pelayanan di resto, serta perbaikan menu dan layout resto. pelayanan lainnya sudah cukup baik.","terima kasih untuk pak cucu selaku fb manager, juga kangen azizah selaku staf, dengan sambutan hangat pelayanan di resto, serta perbaikan menu dan layout resto. pelayanan lainnya sudah cukup baik.",none,none,positif,none,none,none,positif
97,Agoda,Hotel Santika Bandung,9/19/2024,"lokasi strategis, mudah untuk berpergian dan mencari makan. semua staf hotel ramah dan membantu semua tamu. kamarnya bersih dan rapi.","lokasi strategis, mudah untuk berpergian dan mencari makan. semua staf hotel ramah dan membantu semua tamu. kamarnya bersih dan rapi.",none,positif,positif,none,positif,none,none
98,Agoda,Hotel Santika Bandung,9/18/2024,nilai uang musuh dan lokasi bagus,nilai uang musuh dan lokasi bagus,none,none,none,positif,positif,none,none
100,Agoda,Hotel Santika Bandung,9/11/2024,"nyaman, lokasi dekat kmn2, minuman dan makanan enak. akan balik lagi jika ada kesempatan! terima kasih santika untuk servicenya","nyaman, lokasi dekat kmn2, minuman dan makanan enak. akan balik lagi jika ada kesempatan! terima kasih santika untuk servicenya",none,none,positif,none,positif,none,positif
101,Agoda,Hotel Santika Bandung,9/5/2024,"sangat senang dengan kunjungan ini; kamarnya sangat nyaman dan bersih, dan stafnya sangat membantu dan hangat. hanya kekurangannya adalah tidak ada setrika di kamar, dan hotel hanya memiliki sejumlah kecil yang dapat dipinjam. kalau tidak, ini adalah pengalaman menginap yang luar biasa.","sangat senang dengan kunjungan ini; kamarnya sangat nyaman dan bersih, dan stafnya sangat membantu dan hangat. hanya kekurangannya adalah tidak ada setrika di kamar, dan hotel hanya memiliki sejumlah kecil yang dapat dipinjam. kalau tidak, ini adalah pengalaman menginap yang luar biasa.",positif,positif,positif,none,none,negatif,none
102,Agoda,Hotel Santika Bandung,9/2/2024,"lokasi dekat kemana2, staf ramah, service memuaskan. baik banget","lokasi dekat kemana2, staf ramah, service memuaskan. baik banget",none,none,positif,none,positif,none,none
103,Agoda,Hotel Santika Bandung,9/2/2024,"tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. ranjang besar.","tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. ranjang besar.",positif,none,none,none,none,none,positif
104,Agoda,Hotel Santika Bandung,8/25/2024,"ruangannya rapi, bersih dan nyaman. ini akan menjadi pilihan bagus untuk tinggal di bandung.","ruangannya rapi, bersih dan nyaman. ini akan menjadi pilihan bagus untuk tinggal di bandung.",positif,positif,none,none,none,none,none
105,Agoda,Hotel Santika Bandung,8/19/2024,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.","hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",none,positif,positif,none,positif,none,none
106,Agoda,Hotel Santika Bandung,8/12/2024,"saya suka hotel ini, selain strategis, semuanya sangat private. hanya satu saran, lift harus memerlukan kartu akses.","saya suka hotel ini, selain strategis, semuanya sangat private. hanya satu saran, lift harus memerlukan kartu akses.",none,none,none,none,positif,negatif,none
107,Agoda,Hotel Santika Bandung,8/11/2024,"hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total, kran shower lama perlu diganti karena tidak berfungsi dengan baik, kebersihan dan staf baik, sarapan monoton, lebih baik menunya diganti setiap hari. sejak menginap lebih dari satu malam, rasanya menu yang sama, nafsu makan berkurang. parkirnya luas.","hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total, kran shower lama perlu diganti karena tidak berfungsi dengan baik, kebersihan dan staf baik, sarapan monoton, lebih baik menunya diganti setiap hari. sejak menginap lebih dari satu malam, rasanya menu yang sama, nafsu makan berkurang. parkirnya luas.",negatif,positif,positif,none,none,positif,negatif
109,Agoda,Hotel Santika Bandung,8/2/2024,sedikit lelah tetapi cukup memadai. hotel ini memiliki suasana asli indonesia yang saya nikmati. kamarnya besar tapi sedikit bising. sarapannya luar biasa,sedikit lelah tetapi cukup memadai. hotel ini memiliki suasana asli indonesia yang saya nikmati. kamarnya besar tapi sedikit bising. sarapannya luar biasa,netral,none,none,none,none,none,positif
110,Agoda,Hotel Santika Bandung,7/26/2024,lokasi adalah yang terbaik. dekat dengan banyak factory outlet dan restoran.,lokasi adalah yang terbaik. dekat dengan banyak factory outlet dan restoran.,none,none,none,none,positif,none,none
111,Agoda,Hotel Santika Bandung,7/22/2024,"kebersihan kamar baik, staf sangat kurang mau pakai fasilitas hotel tidak ada pegawainya, sarapan kurang, kopi dll dalam kamar tidak jelas merek apa, interior hotel kosong kurang menarik, karena ada acara semua hotel full kebagian ini dengan harga kamar harusnya jauh lebih murah","kebersihan kamar baik, staf sangat kurang mau pakai fasilitas hotel tidak ada pegawainya, sarapan kurang, kopi dll dalam kamar tidak jelas merek apa, interior hotel kosong kurang menarik, karena ada acara semua hotel full kebagian ini dengan harga kamar harusnya jauh lebih murah",negatif,positif,negatif,negatif,none,negatif,negatif
112,Agoda,Hotel Santika Bandung,7/9/2024,semuanya tampak tua. satu-satunya hal baru adalah lift penumpang.,semuanya tampak tua. satu-satunya hal baru adalah lift penumpang.,negatif,none,none,none,none,positif,none
113,Agoda,Hotel Santika Bandung,7/5/2024,"lokasi sangat strategis, dekat dengan pusat perbelanjaan, dago, dan juga distro. pelayanannya sangat ramah, dan kami sudah dua kali kembali menginap disini. sayangnya wi-fi hotel di dalam kamar tidak kuat dan stabil, sehingga suami saya harus bekerja di dekat lobi.","lokasi sangat strategis, dekat dengan pusat perbelanjaan, dago, dan juga distro. pelayanannya sangat ramah, dan kami sudah dua kali kembali menginap disini. sayangnya wi-fi hotel di dalam kamar tidak kuat dan stabil, sehingga suami saya harus bekerja di dekat lobi.",none,none,positif,none,positif,negatif,none
114,Agoda,Hotel Santika Bandung,7/2/2024,"perlu pembenahan di sana-sini. misalnya, diperlukan kabel listrik di dekat tempat tidur. tombol lampu tersembunyi di belakang tempat tidur. tapi untuk harga, kami mendapatkan nilai terbaik, dan stafnya luar biasa.","perlu pembenahan di sana-sini. misalnya, diperlukan kabel listrik di dekat tempat tidur. tombol lampu tersembunyi di belakang tempat tidur. tapi untuk harga, kami mendapatkan nilai terbaik, dan stafnya luar biasa.",none,none,positif,positif,none,negatif,none
115,Agoda,Hotel Santika Bandung,7/1/2024,"fakta saya yang paling berkesan tentang hotel ini adalah saya bisa berbelanja di 3 pusat perbelanjaan berbeda tanpa berkendara. semuanya berada dalam jarak berjalan kaki. hal lainnya adalah mereka hanya memiliki satu lift untuk lantai yang begitu luas, yang akan memakan waktu cukup lama jika anda mendapatkan kamar yang paling jauh. sepertinya mereka memiliki lift lain di sisi lain tetapi tidak tersedia atau sedang direnovasi selama saya tinggal. sarapannya enak dan enak. jika anda membutuhkan sesuatu yang lain yang tidak tersedia, anda bisa pergi ke seberang jalan untuk mencari kuliner lokal lainnya.","fakta saya yang paling berkesan tentang hotel ini adalah saya bisa berbelanja di 3 pusat perbelanjaan berbeda tanpa berkendara. semuanya berada dalam jarak berjalan kaki. hal lainnya adalah mereka hanya memiliki satu lift untuk lantai yang begitu luas, yang akan memakan waktu cukup lama jika anda mendapatkan kamar yang paling jauh. sepertinya mereka memiliki lift lain di sisi lain tetapi tidak tersedia atau sedang direnovasi selama saya tinggal. sarapannya enak dan enak. jika anda membutuhkan sesuatu yang lain yang tidak tersedia, anda bisa pergi ke seberang jalan untuk mencari kuliner lokal lainnya.",none,none,none,none,positif,negatif,positif
116,Agoda,Hotel Santika Bandung,6/26/2024,"saya bepergian dengan anak-anak dan orang tua. minta kamar tidak terlalu jauh dari lift tapi saya tidak bisa mendapatkannya. aku mendapat kamar di belakang. dan shower di kamarku juga rusak. ini adalah pengalaman buruk pertama saya menginap di sini, sebelumnya saya sangat menikmati menginap di sini, karena lokasinya bagus di pusat kota. dekat dept store, dan banyak kuliner.","saya bepergian dengan anak-anak dan orang tua. minta kamar tidak terlalu jauh dari lift tapi saya tidak bisa mendapatkannya. aku mendapat kamar di belakang. dan shower di kamarku juga rusak. ini adalah pengalaman buruk pertama saya menginap di sini, sebelumnya saya sangat menikmati menginap di sini, karena lokasinya bagus di pusat kota. dekat dept store, dan banyak kuliner.",netral,none,negatif,none,positif,negatif,none
117,Agoda,Hotel Santika Bandung,6/25/2024,"selimutnya tidak begitu bersih. itu membuat adikku merasa gatal. dari segi lokasi, letaknya berseberangan dengan riau junction sehingga cukup nyaman.","selimutnya tidak begitu bersih. itu membuat adikku merasa gatal. dari segi lokasi, letaknya berseberangan dengan riau junction sehingga cukup nyaman.",none,negatif,none,none,positif,none,none
118,Agoda,Hotel Santika Bandung,6/18/2024,"saya memesan kamar eksekutif dengan ruangan berukuran besar dan tempat tidur besar, cocok untuk menampung dua balita. lokasi hotel sangat nyaman, terletak di belakang bandung indah plaza (bip) dago dan di seberang supermarket riau junction, sehingga mudah untuk berkeliling. tempat parkirnya sangat luas, dan sajian sarapannya banyak dan enak. anggota stafnya ramah, dan masa menginapnya secara keseluruhan cukup menyenangkan.","saya memesan kamar eksekutif dengan ruangan berukuran besar dan tempat tidur besar, cocok untuk menampung dua balita. lokasi hotel sangat nyaman, terletak di belakang bandung indah plaza (bip) dago dan di seberang supermarket riau junction, sehingga mudah untuk berkeliling. tempat parkirnya sangat luas, dan sajian sarapannya banyak dan enak. anggota stafnya ramah, dan masa menginapnya secara keseluruhan cukup menyenangkan.",positif,none,positif,none,positif,positif,positif
119,Agoda,Hotel Santika Bandung,6/17/2024,perlu banyak peremajaan,perlu banyak peremajaan,negatif,none,none,none,none,none,none
120,Agoda,Hotel Santika Bandung,6/1/2024,dekat alun-alun bandung indah dan persimpangan riau. miliki kolam kecil. kamarnya agak rusak tapi bersih. penyebaran sarapan cukup baik,dekat alun-alun bandung indah dan persimpangan riau. miliki kolam kecil. kamarnya agak rusak tapi bersih. penyebaran sarapan cukup baik,negatif,positif,none,none,positif,negatif,positif
