review_id,platform,hotel_name,text_review,text_review_original,date
74,Agoda,Hotel Santika Bandung,"hotelnya sudah tua tapi sangat strategis, pelayanannya sangat baik, check-in mudah dan cepat, sprei dan handuk bersih dan wangi, perlengkapan mandi semua tersedia, hanya lantai kamar mandi agak kotor, sarapannya enak banyak variasinya.","The hotel is old but very strategic, the service is excellent, check-in is easy and fast, the sheets and towels are clean and fragrant, all toiletries are available, only the bathroom floor is a bit dirty, the breakfast is delicious with a lot of variety.",2025-02-28
75,Agoda,Hotel Santika Bandung,nilai terbaik untuk uang,Good value for money,2025-01-31
76,Agoda,Hotel Santika Bandung,tidak jauh dari pusat perbelanjaan taman,Not far from shopping mall & garden,2025-01-29
77,Agoda,Hotel Santika Bandung,"menginap saat liburan imlek bersama keluarga, tempatnya bagus dan dekat dengan bip jalan riau untuk belanja, fasilitasnya bagus, dan pegawainya sangat ramah. next time saya akan kembali lagi menginap disini.","Staying during the Lunar New Year holiday with family, the place is great and close to BIP on Riau street for shopping, the facilities are good, and the staff are very friendly.... next time I will come back to stay here.",2025-01-29
78,Agoda,Hotel Santika Bandung,"kamarnya nyaman, bersih, stafnya sangat membantu, makanannya enak dan pilihan sarapannya banyak, pasti recomended. sedikit masukan mengenai kurangnya menu room service di kamar (entah di kamar saya saja atau di semua kamar). secara keseluruhan, sangat bagus.","The room is comfortable, clean, the staff is very helpful, the food tastes great and there are many breakfast options, definitely recommended. A little input on the lack of room service menu in the room (I don't know if it's just in my room or in all rooms). Overall, very good.",2025-01-28
79,Agoda,Hotel Santika Bandung,"lokasi bagus, staf baik, perlu renovasi lebih lanjut untuk suasana baru, kamar bersih","good location, good staff, need more renovation for new ambiance, room clean",2025-01-20
80,Agoda,Hotel Santika Bandung,"dari awal masuk air conditioner nya tidak dingin, , udh minta teknisi benerin tapi tidak ngefek. kami tidur sampe tidak pake selimut. apalgi siang, , geraah","dari awal masuk AC nya gak dingin,,udh minta teknisi benerin tapi gak ngefek. kami tidur sampe gak pake selimut..apalgi siang,,geraah",2025-01-17
81,Agoda,Hotel Santika Bandung,"dipusat kota, lokasi strategis","Dipusat kota, lokasi strategis",2025-01-16
82,Agoda,Hotel Santika Bandung,"sangat nyaman bersih dan pelayanan nya baik banget semua staf nya ramah dan sangat membantu apapun yang dibutuhkan kami ketinggalan kemeja dan celana jeans disimpankan dengan baik di packing dan pas kembali ambil sudah tersedia di front office terima kasih yah semua anak saya sangat suka dengan ceasar salad nya, steak nya, perfecto","Sangat nyaman bersih dan pelayanan nya oke banget semua staff nya ramah dan sangat membantu apapun yg dibutuhkan Kami ketinggalan kemeja dan celana jeans disimpankan dengan baik di packing dan pas kembali ambil sdh tersedia di front office Thanks yah smua anak saya sangat suka dengan ceasar salad nya , steak nya , perfecto 💖",2025-01-09
83,Agoda,Hotel Santika Bandung,staf super ramah dan lokasi yang sangat dekat kemana2 sangat cocok untuk membawa keluarga,Staff super ramah dan lokasi yg sangat dekat kemana2 sangat cocok untuk membawa keluarga,2025-01-08
84,Agoda,Hotel Santika Bandung,"lokasi hotel strategis, dan suka dengan arsitektur lama nya","Lokasi hotel strategis, dan suka dengan arsitektur lama nya",2025-01-05
85,Agoda,Hotel Santika Bandung,"semua staf ramah dan murah senyum, sarapan bervariasi dan lengkap tersedia hingga menit terakhir waktu sarapan. kamarnya bersih, tapi hotelnya semi outdoor jadi ada tokek yang masuk ke kamar, untung saya berhasil mengevakuasinya, mohon lebih diperhatikan lagi untuk kenyamanan pelanggan.","All the staff are friendly and smiley, breakfast is varied and complete available until the last minute of breakfast time. The room is clean, but the hotel is semi-outdoor so a gecko entered the room, luckily I managed to evacuate it, please pay more attention to customer comfort.",2025-01-05
86,Agoda,Hotel Santika Bandung,penginapan dan lokasi yang sempurna,Perfect stay and location,2025-01-02
87,Agoda,Hotel Santika Bandung,"terletak di pusat kota, dekat dengan restoran dan cafe serta segala tempat nongkrong","Located in the center of the city, close to restaurants and cafe and all hang out places",2024-12-30
88,Agoda,Hotel Santika Bandung,staf ramah dan sangat bantu,staf ramah dan sangat bantu,2024-12-13
89,Agoda,Hotel Santika Bandung,"proses check in dan check out cepat. semua staf ramah dan membantu. lokasi bagus, mudah menemukan makanan dalam jarak berjalan kaki. letaknya di seberang persimpangan riau. sarapan luar biasa dengan banyak variasi.","Quick checked-in and checked out process. All staffs are friendly and helpful. Good location, easy to find foods within walking distance. Located opposite of Riau Junction. Excellent breakfast with many varieties.",2024-12-09
90,Agoda,Hotel Santika Bandung,menginap selama 2 malam dan mendapat pengalaman hebat. mudah untuk pergi ke setiap tempat terkenal,stayed for 2 nights and got great experience. Easy to go to every famous places,2024-11-26
91,Agoda,Hotel Santika Bandung,menikmati masa menginap kami di sini. sarapannya tersebar dengan baik. staf yang ramah,Enjoyed our stay here. Breakfast had a good spread. Friendly staff,2024-11-15
92,Agoda,Hotel Santika Bandung,"pelayanan ramah dan fast respon jika butuh sesuatu, fasilitas lengkap, sarapan juga baik, hanya kebersihan fasilitas umum dan kamar mandi yang perlu lebih diperhatikan, next insya allah saya akan memilih tempat ini lagi dan mungkin di lokasi lain saya akan memilih santika, harga bersahabat, pelayanan dan fasilitasnya bagus.","Friendly service and quick response if we need something, complete facilities, breakfast is also okay, only the cleanliness of public facilities and bathrooms need more attention, next insha Allah I will choose this place again and possibly at other locations I will choose Santika, friendly prices, great service and facilities.",2024-11-05
93,Agoda,Hotel Santika Bandung,"kamar baik, kebersihan baik. tempatnya strategis. tapi breakfast tidak enak sekali. makanan nya tidak enak, pilihannya cuma ada indonesia food","Kamar ok, kebersihan ok. Tempatnya strategis. Tapi Breakfast gak enak sekali. Makanan nya gak enak, pilihannya cuma ada indonesia food",2024-10-24
94,Agoda,Hotel Santika Bandung,sangat bagus dan direkomendasikan.,A very good and recommended.,2024-10-02
95,Agoda,Hotel Santika Bandung,"kamar membutuhkan lebih banyak pembersihan dan beberapa renovasi. variasi menu sarapannya baik, tapi agak hambar. namun letaknya di kawasan yang strategis dan tersedia tempat parkir yang cukup untuk para tamu.","Rooms need more cleaning and some renovations. Breakfast menu variation is OK, but rather tasteless. However, it is located in a strategic area and there are enough parking space for guests.",2024-09-30
96,Agoda,Hotel Santika Bandung,"terima kasih untuk pak cucu selaku fb manager, juga kangen azizah selaku staf, dengan sambutan hangat pelayanan di resto, serta perbaikan menu dan layout resto. pelayanan lainnya sudah cukup baik.","Thank you for Mr.Cucu as FB Manager, also miss Azizah as the staff, with warm welcoming services at resto, and improvements of Resto menus and layout.Another services is good enough.",2024-09-26
97,Agoda,Hotel Santika Bandung,"lokasi strategis, mudah untuk berpergian dan mencari makan. semua staf hotel ramah dan membantu semua tamu. kamarnya bersih dan rapi.","Strategic location, easy to travel and find food. All hotel staff are friendly and assist all guests. The rooms are clean and tidy.",2024-09-19
98,Agoda,Hotel Santika Bandung,nilai uang musuh dan lokasi bagus,Value foe money and good location,2024-09-18
99,Agoda,Hotel Santika Bandung,"hotel dengan taman kosong bagian dalam yang bagus dan fasilitas lengkap. lokasi yang sangat bagus. stafnya sopan, rendah hati, dan membantu. sarapannya enak dengan banyak pilihan. mungkin kalau kamarnya di-refresh/direnovasi akan sempurna","Hotel with good inner void garden and complete facility. Very good location. The staff is polite, humble, and helpful. Breakfast is good with plenty of choice. Maybe if the rooms is refresh / renovated it would be perfect 😀",2024-09-12
100,Agoda,Hotel Santika Bandung,"nyaman, lokasi dekat kmn2, minuman dan makanan enak. akan balik lagi jika ada kesempatan! terima kasih santika untuk servicenya","Nyaman, lokasi dekat kmn2, minuman dan makanan enak. Akan balik lg jika ada kesempatan! Terima kasih santika utk servicenya",2024-09-11
101,Agoda,Hotel Santika Bandung,"sangat senang dengan kunjungan ini; kamarnya sangat nyaman dan bersih, dan stafnya sangat membantu dan hangat. hanya kekurangannya adalah tidak ada setrika di kamar, dan hotel hanya memiliki sejumlah kecil yang dapat dipinjam. kalau tidak, ini adalah pengalaman menginap yang luar biasa.","Was very happy with this stay; the rooms were very comfortable and clean, and the staff were extremely helpful and warm. Only down side is there is no iron in the room, and the hotel only have a small quantity that can borrowed. Otherwise this was an excellent stay.",2024-09-05
102,Agoda,Hotel Santika Bandung,"lokasi dekat kemana2, staf ramah, service memuaskan. baik banget","Lokasi dekat kemana2, staff ramah, service memuaskan. Oke banget",2024-09-02
103,Agoda,Hotel Santika Bandung,"tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. ranjang besar.","Tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. Ranjang besar.",2024-09-02
104,Agoda,Hotel Santika Bandung,"ruangannya rapi, bersih dan nyaman. ini akan menjadi pilihan bagus untuk tinggal di bandung.","The room was neat, clean and comfortable. It will be a nice choice to stay in Bandung.",2024-08-25
105,Agoda,Hotel Santika Bandung,"hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, staf yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.","Hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, Staff yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.",2024-08-19
106,Agoda,Hotel Santika Bandung,"saya suka hotel ini, selain strategis, semuanya sangat private. hanya satu saran, lift harus memerlukan kartu akses.","I like this hotel, besides being strategic, everything is very private. Just one suggestion, the elevator should require an access card.",2024-08-12
107,Agoda,Hotel Santika Bandung,"hotel dengan dekorasi kamar kayu serasa tahun 90an, perlu renovasi total, kran shower lama perlu diganti karena tidak berfungsi dengan baik, kebersihan dan staf baik, sarapan monoton, lebih baik menunya diganti setiap hari. sejak menginap lebih dari satu malam, rasanya menu yang sama, nafsu makan berkurang. parkirnya luas.","The hotel with wooden room decor feels like it's from the 90s, it needs a total renovation, the old shower faucet needs to be replaced because it does not function well, cleanliness and staff are good, breakfast is monotonous, it would be better to change the menu every day. Since staying for more than one night, it feels like the same menu, decreasing the appetite. The parking is spacious.",2024-08-11
108,Agoda,Hotel Santika Bandung,"lokasi bagus, banyak pilihan makanan saat sarapan.","Good location, plenty of food options during breakfast.",2024-08-06
109,Agoda,Hotel Santika Bandung,sedikit lelah tetapi cukup memadai. hotel ini memiliki suasana asli indonesia yang saya nikmati. kamarnya besar tapi sedikit bising. sarapannya luar biasa,A bit tired but perfectly adequate. The hotel has an authentic Indonesian vibe which I enjoyed. Room is large but slightly noisy. Breakfast was fantastic,2024-08-02
110,Agoda,Hotel Santika Bandung,lokasi adalah yang terbaik. dekat dengan banyak factory outlet dan restoran.,Location is the best. Close to many factory outlet and restaurant.,2024-07-26
111,Agoda,Hotel Santika Bandung,"kebersihan kamar baik, staf sangat kurang mau pakai fasilitas hotel tidak ada pegawainya, sarapan kurang, kopi dll dalam kamar tidak jelas merek apa, interior hotel kosong kurang menarik, karena ada acara semua hotel full kebagian ini dengan harga kamar harusnya jauh lebih murah","Kebersihan kamar oke, staf sangat kurang mau pakai fasilitas hotel gk ada pegawainya, sarapan kurang, kopi dll dlm kamar gk jelas merek apa, interior hotel kosong kurang menarik, karena ada acara semua hotel full kebagian ini dgn harga kamar harusnya jauh lebih murah",2024-07-22
